datelastmodified	institutioncode	collectioncode	catalognumber	scientificname	basisofrecord	kingdom	phylum	class	ordem	family	genus	species	subspecies	scientificnameauthor	identifiedby	yearidentified	monthidentified	dayidentified	typestatus	collectornumber	fieldnumber	collector	yearcollected	monthcollected	daycollected	julianday	timeofday	continentocean	country	stateprovince	county	locality	longitude	latitude	longitude_mun	latitude_mun	coordinateprecision	boundingbox	minimumelevation	maximumelevation	minimumdepth	maximumdepth	sex	preparationtype	individualcount	previouscatalognumber	relationshiptype	relatedcatalogitem	notes	barcode
"2019-01-25 15:45:27-02"	IAC	IAC	52648	"Rapanea umbellata"	S	Plantae				Primulaceae-4.Myrsinoideae	Rapanea	umbellata		"(Mart.) Mez"	"L.C. Bernacci; S.L. Jung-Mendaçolli & M.F. Freitas"	2002	08	15		156		"O. Cavassan"	1990	08	16				Brasil	"São Paulo"	Bauru		-49.0606	-22.3147																
"2019-01-25 15:45:27-02"	IAC	IAC	52649	"Rapanea umbellata"	S	Plantae				Primulaceae-4.Myrsinoideae	Rapanea	umbellata		"(Mart.) Mez"	"L.C. Bernacci; S.L. Jung-Mendaçolli & M.F. Freitas"	2002	08	15		294		"S.R. Christianini"	1996	09	09				Brasil	"São Paulo"	Agudos	"Fazenda da Cia Brahma"	-48.9875	-22.4692																
"2019-01-25 15:45:27-02"	IAC	IAC	52651	"Rapanea umbellata"	S	Plantae				Primulaceae-4.Myrsinoideae	Rapanea	umbellata		"(Mart.) Mez"	"L.C. Bernacci; S.L. Jung-Mendaçolli & M.F. Freitas"	2002	08	15		590		"S.R. Christianini & P.F. Assis-Camargo"	1997	07	11				Brasil	"São Paulo"	Agudos	"Fazenda da Cia. Cervejaria Brahma"	-48.9875	-22.4692																
"2019-01-25 15:45:27-02"	IAC	IAC	52652	"Rapanea umbellata"	S	Plantae				Primulaceae-4.Myrsinoideae	Rapanea	umbellata		"(Mart.) Mez"	"L.C. Bernacci; S.L. Jung-Mendaçolli & M.F. Freitas"	2002	08	15		588		"S.R. Christianini & P.F. Assis-Camargo"	1997	07	11				Brasil	"São Paulo"	Agudos	"Fazenda da Cia. Cervejaria Brahma"	-48.9875	-22.4692																
"2019-01-25 15:45:27-02"	IAC	IAC	52653	"Rapanea umbellata"	S	Plantae				Primulaceae-4.Myrsinoideae	Rapanea	umbellata		"(Mart.) Mez"	"L.C. Bernacci; S.L. Jung-Mendaçolli & M.F. Freitas"	2002	08	15		591		"S.R. Christianini & P.F. Assis-Camargo"	1997	07	11				Brasil	"São Paulo"	Agudos	"Fazenda da Cia. Cervejaria Brahma"	-48.9875	-22.4692																
"2019-01-25 15:45:27-02"	IAC	IAC	53109	"Rapanea umbellata"	S	Plantae				Primulaceae-4.Myrsinoideae	Rapanea	umbellata		"(Mart.) Mez"	"L.C. Bernacci"	2009	03	16		6709		"J.A. Lombardi & C.M. Potascheff"	2007	06	11				Brasil	"São Paulo"	Jundiaí	"Reserva Biológica Minicipal da Serra do Japi, trilha Base/Mirante/Base"	-46.935556	-23.230278															"Coordenada do material: 23°13#?#49,6-53,5\"S, 46°56#?#08,8-23,5\"W. Altitudes 985-1178"	
"2019-01-25 15:45:27-02"	IAC	IAC	53355	"Rapanea umbellata"	S	Plantae				Primulaceae-4.Myrsinoideae	Rapanea	umbellata		"(Mart.) Mez"	"L.C. Bernacci et al."	2010	06	26		4744		"L.C. Bernacci; A.C.O. Souza; M.A. Assis & J.Y. Tamashiro"	2010	06	26				Brasil	"São Paulo"	"São Luís do Paraitinga"	"Núcleo Santa Virgínia, Palmital"	-45.31	-23.2217																
"2020-01-27 18:25:25-03"	IAC	IAC	54907	"Rapanea umbellata"	S	Plantae				Primulaceae-4.Myrsinoideae	Rapanea	umbellata		"(Mart.) Mez"	s/det.	2004	05	31		876		"J.E.A. Bertoni & A. Geremias"	2004	05	31				Brasil	"São Paulo"	Campinas	"IAC, Fazenda Santa Elisa"	-47.077171	-22.870251															"Q. abacateiro 24-25; &nf;n° de introd. 14264"	
"2019-01-25 15:45:27-02"	IAC	IAC	55418	"Rapanea umbellata"	S	Plantae				Primulaceae-4.Myrsinoideae	Rapanea	umbellata		"(Mart.) Mez"	"H.F. Leitão Filho"	1981	01	22		18665		"J.E.A. Bertoni"	1981	01	22				Brasil	"São Paulo"	"Porto Ferreira"	"Reserva Estadual"	-47.4792	-21.8539															"Nome popular: pomoroca, caapororoca"	
"2019-01-25 15:45:27-02"	IAC	IAC	56311	"Rapanea umbellata"	S	Plantae				Primulaceae-4.Myrsinoideae	Rapanea	umbellata		"(Mart.) Mez"	"R. Fonnegra-Gomez"	1983	03	21		13500		"J.C. Mattos"	1996	04	27				Brasil	"São Paulo"	Salesópolis	"Estação biológica de Boraceia, perto das margens do Rio Coruja"	-45.8464	-23.5322																
"2019-01-25 15:45:25-02"	IAC	IAC	7699	"Rapanea umbellata"	S	Plantae				Primulaceae-4.Myrsinoideae	Rapanea	umbellata		"(Mart.) Mez"	"L.C. Bernacci; S.L. Jung-Mendaçolli & M.F. Freitas"	2002	08	15		64		"M. Koscinski"	1936	07	15				Brasil	"São Paulo"	"São Paulo"	"Serra da Cantareira"	-46.6361	-23.5475															"= Myrsine Umbellata. Material obtido pelo sr.BentoPicke L em fevereiro de 1945. folhas grandes."	
"2019-01-25 15:45:25-02"	IAC	IAC	9068	"Rapanea umbellata"	S	Plantae				Primulaceae-4.Myrsinoideae	Rapanea	umbellata		"(Mart.) Mez"	"L.C. Bernacci; S.L. Jung-Mendaçolli & M.F. Freitas"	2002	08	15		42		"J.A. Cunha"	1948	01	16				Brasil	"São Paulo"	"Monte Alegre do Sul"	"IAC, Estação Experimental, área nativa"	-46.668492	-22.694886															"Nome popular: caparoroca-branca"	
"2019-01-25 15:33:34-02"	IAC	IAC	19580	"Rollinia sylvatica"	S	Plantae				Annonaceae	Rollinia	sylvatica		"(A.St.-Hil.) Mart."	"L.C. Bernacci"	2002	02	15		s/nº		"H.M. Souza"	1967	10	20				Brasil	"São Paulo"	Ubatuba	"Alto da Serra"	-45.0711	-23.4339																
"2019-01-25 15:33:34-02"	IAC	IAC	19692	"Rollinia sylvatica"	S	Plantae				Annonaceae	Rollinia	sylvatica		"(A.St.-Hil.) Mart."	"H.F. Leitão Filho"	1968	01	26		277		"H.F. Leitão Filho"	1968	01	20				Brasil	"São Paulo"	Indaiatuba	"propriedade de da família M. de Souza"	-47.2181	-23.0903																
"2019-01-25 15:33:34-02"	IAC	IAC	19693	"Rollinia sylvatica"	S	Plantae				Annonaceae	Rollinia	sylvatica		"(A.St.-Hil.) Mart."	"H.F. Leitão Filho"	1968	01	26		276		"H.F. Leitão Filho"	1968	01	23				Brasil	"São Paulo"	Campinas	"Bosque dos Jequitibás"	-47.042331	-22.801017																
"2019-01-25 15:38:13-02"	IAC	IAC	41472	"Rollinia sylvatica"	S	Plantae				Annonaceae	Rollinia	sylvatica		"(A.St.-Hil.) Mart."	"J.Y. Tamashiro"	2004	04	20		392		"J.E.A. Bertoni & A. Geremias"	2001	02	20				Brasil	"São Paulo"	Campinas	"IAC, Fazenda Santa Elisa, Monjolinho, Quadra do Café, L6, P39"	-47.086761	-22.863721																
"2019-01-25 15:33:34-02"	IAC	IAC	43088	"Rollinia sylvatica"	S	Plantae				Annonaceae	Rollinia	sylvatica		"(A.St.-Hil.) Mart."	"L.C. Bernacci et al."	2001	06	26		3381		"L.C. Bernacci; G.A.D.C. Franco; J.P.W. Metzger & E. Furlan"	2001	06	26				Brasil	"São Paulo"	Ibiúna	"próximo ao distrito de Caucaia do Alto (Cotia - SP), fragmento Agostinho, indivíduo H 44.1"	-47.075961	-23.692836																
"2019-01-25 15:38:13-02"	IAC	IAC	44905	"Rollinia sylvatica"	S	Plantae				Annonaceae	Rollinia	sylvatica		"(A.St.-Hil.) Mart."	"J.A.M.A. Gomes & J. Pena Filho"	2004	10	18		17		"J.A.M.A. Gomes & J. Pena Filho"	2004	10	18				Brasil	"São Paulo"	Campinas	"Bosque dos Jequitibás"	-47.042331	-22.801017															"ind. 660 fitossoc."	
"2019-01-25 15:38:13-02"	IAC	IAC	46828	"Rollinia sylvatica"	S	Plantae				Annonaceae	Rollinia	sylvatica		"(A.St.-Hil.) Mart."	"R.B. Torres"	2006	02	14		1629		"R.B. Torres & L.C. Bernacci"	2006	02	14				Brasil	"São Paulo"	Campinas	"IAC, Fazenda Santa Elisa, mata, borda"	-47.06861	-22.86361																
"2019-01-25 15:38:13-02"	IAC	IAC	52515	"Rollinia sylvatica"	S	Plantae				Annonaceae	Rollinia	sylvatica		"(A.St.-Hil.) Mart."	"L.C. Bernacci & O. Kotchetkoff-Henriques"	2001	10	15		62		"O. Kotchetkoff-Henriques & A. Furlan (2)"	2001	10	15				Brasil	"São Paulo"	"Ribeirão Preto"	"Reserva 2, próxima ao ribeirão da Onça"	-47.927643	-21.354478																
"2020-01-27 18:24:27-03"	IAC	IAC	3660	"Schefflera vinosa"	S	Plantae				Araliaceae	Schefflera	vinosa		"(Cham. & Schltdl.) Frodin & Fiaschi"	"P. Fiaschi"	2005	06	30		s/nº		"M. Rachid"	1943	07	02				Brasil	"São Paulo"	Pirassununga	"Campo Cerrado de Emas"	-47.4258	-21.9961															"Sem observações anteriores no caderno de registro do Herbário"	
"2019-10-03 14:21:01-03"	IAC	IAC	36791	"Schefflera vinosa"	S	Plantae				Araliaceae	Schefflera	vinosa		"(Cham. & Schltdl.) Frodin & Fiaschi"	"P. Fiaschi"	2010	06	12		69		"F. Chung; J. Matos, M. Schmidt; F. Gandara; N.M. Ivanauskas; A. Vanini; J.P. Souza; V.C. Souza; J.Y. Tamashiro & R.R. Rodrigues"	1997	12	12				Brasil	"São Paulo"	Itararé	"estrada de Itararé a Capão Bonito e Rio Verde"	-49.3317	-24.1125															"Schefflera vinosa identificação apud ESA 40546 (SpLink)"	
"2019-10-03 14:21:01-03"	IAC	IAC	3748	"Schefflera vinosa"	S	Plantae				Araliaceae	Schefflera	vinosa		"(Cham. & Schltdl.) Frodin & Fiaschi"	"P. Fiaschi"	2005	06	30		23		"G.M. Felippe"	1969	08	23				Brasil	"São Paulo"	Piraju	"Monte Alegre, sítio Alves, Rodovia Raposo Tavares, Km 305"	-49.3839	-23.1936															"Amostra anterior (Poaceae), indicada como tendo sido eliminada, no caderno de registro do Herbário"	
"2019-10-03 14:21:01-03"	IAC	IAC	4029	"Schefflera vinosa"	S	Plantae				Araliaceae	Schefflera	vinosa		"(Cham. & Schltdl.) Frodin & Fiaschi"	"P. Fiaschi"	2005	06	30		13		"L.M. Souza & W. Marcondes-Ferreira"	1989	04	23				Brasil	"São Paulo"	Cajuru	"Fazenda Santa Carlota"	-47.3042	-21.2753																
"2019-10-03 14:21:01-03"	IAC	IAC	4098	"Schefflera vinosa"	S	Plantae				Araliaceae	Schefflera	vinosa		"(Cham. & Schltdl.) Frodin & Fiaschi"	"P. Fiaschi"	2005	06	30		458		"W. Marcondes-Ferreira; M.S. Fernandes & F. Nakamoto"	1992	10	29				Brasil	"São Paulo"	Altinópolis	"Morro do Forno"	-47.3739	-21.0256																
"2019-10-03 14:21:01-03"	IAC	IAC	4203	"Schefflera vinosa"	S	Plantae				Araliaceae	Schefflera	vinosa		"(Cham. & Schltdl.) Frodin & Fiaschi"	"P. Fiaschi"	2005	06	30		883		"J.R. Pirani; I. Cordeiro & D.C. Zappi"	1984	09	03				Brasil	"São Paulo"	Avaré	"Rodovia SP 255, Km 284-Fazenda da Caldeira"	-48.9258	-23.0986																
"2020-01-27 18:24:28-03"	IAC	IAC	4204	"Schefflera vinosa"	S	Plantae				Araliaceae	Schefflera	vinosa		"(Cham. & Schltdl.) Frodin & Fiaschi"	"P. Fiaschi"	2005	06	30		s/nº		"F.C. Hoehne"	1951	11	29				Brasil	"São Paulo"	Araraquara	"Bairro do Serrial"	-48.1756	-21.7944															"Nome vulgar: Mandioqueira do cerrado"	
"2020-01-27 18:24:28-03"	IAC	IAC	4240	"Schefflera vinosa"	S	Plantae				Araliaceae	Schefflera	vinosa		"(Cham. & Schltdl.) Frodin & Fiaschi"	"P. Fiaschi"	2005	06	30		s/nº		"C. Duarte"	1910	07	13				Brasil	"São Paulo"	Atibaia	"Expedição do Rio Feio, Seção de Botânica-Museu Paulista"	-46.5503	-23.1169																
"2019-10-03 14:21:01-03"	IAC	IAC	4283	"Schefflera vinosa"	S	Plantae				Araliaceae	Schefflera	vinosa		"(Cham. & Schltdl.) Frodin & Fiaschi"	"P. Fiaschi"	2005	06	30		5792		"V.C. Souza; P.L.R. Moraes & F.X. Vitti"	1994	04	17				Brasil	"São Paulo"	Itirapina	"Estrada entre Itirapina e São Carlos, a cerca de 9 Km de Itirapina"	-47.883056	-22.180278															"Coordenadas originais: 22º10#?#49\"S, 47º52#?#59\"W."	
"2019-10-03 14:21:01-03"	IAC	IAC	4306	"Schefflera vinosa"	S	Plantae				Araliaceae	Schefflera	vinosa		"(Cham. & Schltdl.) Frodin & Fiaschi"	"P. Fiaschi"	2005	06	30		164		"S.L. Jung-Mendaçolli; E. Forero; M.M.R.F. Melo; A.L. Gonçalves"	1977	10	04				Brasil	"São Paulo"	"Mogi Guaçu"	"Fazenda Campininha, próximo ao Bosque das Goiabas"	-46.9422	-22.3722																
"2020-01-27 18:24:28-03"	IAC	IAC	4331	"Schefflera vinosa"	S	Plantae				Araliaceae	Schefflera	vinosa		"(Cham. & Schltdl.) Frodin & Fiaschi"	"P. Fiaschi"	2005	06	30		s/nº		s/col.	1984	08	15				Brasil	"São Paulo"	"Rio Claro"	"Estrada Rio Claro-Araras"	-44.1356	-22.7231															"Coletor: Turma Biologia"	
"2019-10-03 14:21:01-03"	IAC	IAC	4366	"Schefflera vinosa"	S	Plantae				Araliaceae	Schefflera	vinosa		"(Cham. & Schltdl.) Frodin & Fiaschi"	"P. Fiaschi"	2005	06	30		11457		"V.C. Souza & J. Paula-Souza"	1996	06	09				Brasil	"São Paulo"	"São Manuel"	"Fazenda Nossa Senhora da Conceição. Rodovia SP-191, cerca de 1 Km da Rodovia Marechal Rondon"	-48.5706	-22.7311																
"2019-10-03 14:21:01-03"	IAC	IAC	4478	"Schefflera vinosa"	S	Plantae				Araliaceae	Schefflera	vinosa		"(Cham. & Schltdl.) Frodin & Fiaschi"	"P. Fiaschi"	2005	06	30		11359		"V.C. Souza & J. Paula-Souza"	1996	06	07				Brasil	"São Paulo"	"Novo Horizonte"	"Entrada para Fazenda Fazendinha (Fazendas Reunidas Castilho). Estrada Novo Horizonte-Salles, cerca de 2 Km de Novo Horizonte (SP-304, Km 438)"	-49.393889	-21.391111															"Coordenadas originais: 21º23#?#28\"S, 49º23#?#38\"W."	
"2019-10-03 14:21:01-03"	IAC	IAC	4482	"Schefflera vinosa"	S	Plantae				Araliaceae	Schefflera	vinosa		"(Cham. & Schltdl.) Frodin & Fiaschi"	"P. Fiaschi"	2005	06	30		166		"A. Rapini; E.L.M. Catharino & W. Ribeiro"	1996	05	16				Brasil	"São Paulo"	Piraju	"Beira de estrada"	-49.3839	-23.1936																
"2019-10-03 14:21:01-03"	IAC	IAC	4483	"Schefflera vinosa"	S	Plantae				Araliaceae	Schefflera	vinosa		"(Cham. & Schltdl.) Frodin & Fiaschi"	"P. Fiaschi"	2005	06	30		10973		"V.C. Souza; J. Paula-Souza; I.D. Sanches; F.F. Mazine-Capelo & G.A. Paiva"	1996	11	20				Brasil	"São Paulo"	Brotas	"Rodovia SP 225, 2 km de Brotas em direção a Jaú"	-48.101361	-22.291528															"Coordenadas originais: 22º17#?#29.5\"S, 48º06#?#04.9\"W."	
"2019-10-03 14:21:01-03"	IAC	IAC	4484	"Schefflera vinosa"	S	Plantae				Araliaceae	Schefflera	vinosa		"(Cham. & Schltdl.) Frodin & Fiaschi"	"P. Fiaschi"	2005	06	30		2523		"V.C. Souza & C.M. Sakuragui"	1993	03	13				Brasil	"São Paulo"	Itirapina	"Km 200 da Rodovia Washington Luís"	-47.8228	-22.2528																
"2019-10-03 14:21:01-03"	IAC	IAC	50197	"Schefflera vinosa"	S	Plantae				Araliaceae	Schefflera	vinosa		"(Cham. & Schltdl.) Frodin & Fiaschi"	"P.B.L. Castro"	2008	10	04		104		"M.A. Batalha & W. Mantovani"	1994	05	04				Brasil	"São Paulo"	Pirassununga	"cerrado das Emas"	-47.379481	-21.949364															"Coordenadas da ficha: 47°30#?#W e 22°02#?#S&nf;atualização de Det: M. Batalha e S. Aragaki, feita por Castro, P.B.L."	
"2019-10-03 14:21:01-03"	IAC	IAC	50249	"Schefflera vinosa"	S	Plantae				Araliaceae	Schefflera	vinosa		"(Cham. & Schltdl.) Frodin & Fiaschi"	"C. Moura"	1980	06	23		205		"G.M. Felippe"	1969	08	23				Brasil	"São Paulo"	Piraju	"Monte Alegre, Sítio Alves, Rod. Raposo Tavares Km 305"	-49.3839	-23.1936															"Vegetação que circunda o sítio arqueológico que esta sendo pesquisado por Dra.Luciana Pelestrini e equipe do museu paulista."	
"2019-10-03 14:21:01-03"	IAC	IAC	50250	"Schefflera vinosa"	S	Plantae				Araliaceae	Schefflera	vinosa		"(Cham. & Schltdl.) Frodin & Fiaschi"	"M.A. Batalha & S. Aragaki"	1994	05	13		68		"M.A. Batalha & W. Mantovani"	1994	04	13				Brasil	"São Paulo"	Pirassununga	"Cerrado de Emas"	-47.379481	-21.949364																
"2019-10-03 14:21:01-03"	IAC	IAC	50975	"Schefflera vinosa"	S	Plantae				Araliaceae	Schefflera	vinosa		"(Cham. & Schltdl.) Frodin & Fiaschi"	"R.B. Torres"	1988	06	10		19		"R.B. Torres; N. Figueiredo & A.R. Oliveira (2)"	1986	09	10				Brasil	"São Paulo"	Angatuba	"Estação Ecológica de Angatuba (IF)"	-48.35056	-23.423889																
"2019-10-03 14:21:01-03"	IAC	IAC	52868	"Schefflera vinosa"	S	Plantae				Araliaceae	Schefflera	vinosa		"(Cham. & Schltdl.) Frodin & Fiaschi"	"P. Fiaschi"	2004	07	28		1423		"S. Romaniuc Neto; S.A.C. Chiea; J.V. Godoi & D.F. Pereira"	1991	07	28				Brasil	"São Paulo"	Itapeva	"Estação Biológica de Itapeva, Engenharia Maia"	-48.8756	-23.9822																
"2019-10-03 14:21:01-03"	IAC	IAC	52869	"Schefflera vinosa"	S	Plantae				Araliaceae	Schefflera	vinosa		"(Cham. & Schltdl.) Frodin & Fiaschi"	"S.A.C. Chiea & M.M.R.F. Melo"	1980	02	12		63		"S.A.C. Chiea & M.M.R.F. Melo"	1980	02	12				Brasil	"São Paulo"	"Mogi Guaçu"	"Estação Experimental de Mogi Guaçu, Fazenda Campininha"	-46.9422	-22.3722																
"2019-10-03 14:21:01-03"	IAC	IAC	52871	"Schefflera vinosa"	S	Plantae				Araliaceae	Schefflera	vinosa		"(Cham. & Schltdl.) Frodin & Fiaschi"	"P. Fiaschi"	2004	07	24		1224		"S. Romaniuc Neto; S.A.C. Chiea; J.V. Godoi & D.F. Pereira"	1991	07	24				Brasil	"São Paulo"	Assis		-50.4122	-22.6617																
"2019-10-03 14:21:01-03"	IAC	IAC	52948	"Schefflera vinosa"	S	Plantae				Araliaceae	Schefflera	vinosa		"(Cham. & Schltdl.) Frodin & Fiaschi"	"M. Groppo Jr."	2007	06	20		151		"M.P. Pais & J.R. Barosela"	1996	08	20				Brasil	"São Paulo"	"Santa Rita do Passa Quatro"	"Parque Estadual de Vassununga"	-47.65	-21.683333															"coordenada do material: 21°41#?#S, 47°34#?#-47°39#?#W"	
"2019-10-03 14:21:01-03"	IAC	IAC	52951	"Schefflera vinosa"	S	Plantae				Araliaceae	Schefflera	vinosa		"(Cham. & Schltdl.) Frodin & Fiaschi"	"C.F. Nardin"	2010	10	04		89		"O. Kotchetkoff-Henriques & M. Oliveira (2)"	2001	06	04				Brasil	"São Paulo"	"Ribeirão Preto"	"Reserva do Parque Flamboyant"	-47.722809	-21.167304															"Coordenadas do marerial UTM 0217259-7656909"	
"2019-10-03 14:21:01-03"	IAC	IAC	54326	"Schefflera vinosa"	S	Plantae				Araliaceae	Schefflera	vinosa		"(Cham. & Schltdl.) Frodin & Fiaschi"	"T.P. Pires"	2013	06	07		27		"T.P. Pires"	2013	06	07				Brasil	"São Paulo"	Jundiaí	"Cerrado Fazgran"	-47.001681	-23.147349															"Projeto de levantamento de flora do Cerrado - JBJ"	
"2019-10-03 14:21:01-03"	IAC	IAC	56144	"Schefflera vinosa"	S	Plantae				Araliaceae	Schefflera	vinosa		"(Cham. & Schltdl.) Frodin & Fiaschi"	"P. Fiaschi"	2015	09	01		314		"L.H. Soares-Silva & F. Chagas e Silva"	1993	08	01				Brasil	"São Paulo"	Itararé	"Estrada do campo de aviação"	-49.3317	-24.1125																
"2019-10-03 14:21:01-03"	IAC	IAC	56642	"Schefflera vinosa"	S	Plantae				Araliaceae	Schefflera	vinosa		"(Cham. & Schltdl.) Frodin & Fiaschi"	"P. Fiaschi"	2005	06	30		313		"J.C. Gomes Jr."	1949	05	11				Brasil	"São Paulo"	Matão		-48.3658	-21.6033																
"2019-10-03 14:21:01-03"	IAC	IAC	56643	"Schefflera vinosa"	S	Plantae				Araliaceae	Schefflera	vinosa		"(Cham. & Schltdl.) Frodin & Fiaschi"	"P. Fiaschi"	2005	06	30		155		"D. Constantino"	1941	04	15				Brasil	"São Paulo"	Cotia		-46.9192	-23.6039																
"2020-01-27 18:24:28-03"	IAC	IAC	56794	"Schefflera vinosa"	S	Plantae				Araliaceae	Schefflera	vinosa		"(Cham. & Schltdl.) Frodin & Fiaschi"	"P. Fiaschi"	2015	09	23		5503		"J. Cordeiro & E.C. Nardin"	2015	08	23				Brasil	"São Paulo"	"Bragança Paulista"	"Sítio São Bento, bairro Campo Novo"	-46.6258333	-22.9361111															"Coordenadas do material: 22°56#?#10\"S, 46°37#?#33\"W"	
"2019-10-03 14:21:01-03"	IAC	IAC	56803	"Schefflera vinosa"	S	Plantae				Araliaceae	Schefflera	vinosa		"(Cham. & Schltdl.) Frodin & Fiaschi"	"J. Cordeiro"	2018	08	07		5424		"J. Cordeiro; V. Ariati & E.C. Nardin"	2015	08	07				Brasil	"São Paulo"	"Rio Claro"	"Fazenda Agro São José"	-47.5614	-22.4114															"Coordenadas do material: 22º20#?#54\"S, 47º30#?#25\"W"	
"2020-01-27 18:24:28-03"	IAC	IAC	5681	"Schefflera vinosa"	S	Plantae				Araliaceae	Schefflera	vinosa		"(Cham. & Schltdl.) Frodin & Fiaschi"	"P. Fiaschi"	2005	06	30		s/nº		"R. Monteiro, et al."	1990	05	25				Brasil	"São Paulo"	Pirassununga	"Fazenda da USP-Campus de Pirassununga-SP, km 217-218 da Rodovia Anhanguera"	-47.4258	-21.9961															"Originalmente, correspondia à coleta A.C. Smith 120 (sem identificação), realizada em Ubatuba, IAC, Estação Experimental (Horto), beira do caminho que leva à Canelinha. Não localizada no acervo"	
"2019-10-03 14:21:01-03"	IAC	IAC	57018	"Schefflera vinosa"	S	Plantae				Araliaceae	Schefflera	vinosa		"(Cham. & Schltdl.) Frodin & Fiaschi"	"P. Fiaschi"	2005	06	30		415		"W. Marcondes-Ferreira; J.R. Barosela; H.V. Amaral ; G.V. Mancini & G.A. Silva"	1991	09	16				Brasil	"São Paulo"	"Luís Antônio"	"Estação Ecológica de Jataí"	-47.7044	-21.5551																
"2019-10-03 14:21:01-03"	IAC	IAC	57019	"Schefflera vinosa"	S	Plantae				Araliaceae	Schefflera	vinosa		"(Cham. & Schltdl.) Frodin & Fiaschi"	"P. Fiaschi"	2005	06	30		11303		"V.C. Souza & J. Paula-Souza"	1996	06	06				Brasil	"São Paulo"	Botucatu	"Estrada para Fazenda Lagoa Negra e Porto Said"	-48.328333	-22.715																
"2019-10-03 14:21:01-03"	IAC	IAC	57020	"Schefflera vinosa"	S	Plantae				Araliaceae	Schefflera	vinosa		"(Cham. & Schltdl.) Frodin & Fiaschi"	"P. Fiaschi"	2005	06	30		787		"W. Mantovani"	1980	05	06				Brasil	"São Paulo"	"Mogi Guaçu"	"Padua Sales, Reserva Biológica da Fazenda Campininha"	-46.9422	-22.3722																
"2019-10-03 14:21:01-03"	IAC	IAC	57021	"Schefflera vinosa"	S	Plantae				Araliaceae	Schefflera	vinosa		"(Cham. & Schltdl.) Frodin & Fiaschi"	"P. Fiaschi"	2005	06	30		s/no.		"K.D. Barretto; G.D. Fernandes & F.X. Vitti"	1993	09	28				Brasil	"São Paulo"	Itirapina	"Rodovia Washington Luiz"	-47.783722	-22.16925															"Borda de mata, floração, frutificação, sadia, tronco liso, sem latex"	
"2019-10-03 14:21:01-03"	IAC	IAC	57022	"Schefflera vinosa"	S	Plantae				Araliaceae	Schefflera	vinosa		"(Cham. & Schltdl.) Frodin & Fiaschi"	"P. Fiaschi"	2005	06	30		s/no.		"A. Sato"	1981	09	10				Brasil	"São Paulo"	"São Carlos"	"Fazenda Canchin"	-47.8908	-22.0175																
"2019-10-03 14:21:01-03"	IAC	IAC	57023	"Schefflera vinosa"	S	Plantae				Araliaceae	Schefflera	vinosa		"(Cham. & Schltdl.) Frodin & Fiaschi"	"P. Fiaschi"	2005	06	30		s/no.		"F.C. Hoehne"	1927	05	21				Brasil	"São Paulo"	"Mogi Mirim"		-46.9578	-22.4319															"Ex. Seção de Botânica - Museu Paulista"	
"2019-10-03 14:21:01-03"	IAC	IAC	57024	"Schefflera vinosa"	S	Plantae				Araliaceae	Schefflera	vinosa		"(Cham. & Schltdl.) Frodin & Fiaschi"	"P. Fiaschi"	2005	06	30		s/no.		"A. Gehrt"	1936	05	26				Brasil	"São Paulo"	"Mogi Mirim"		-46.9578	-22.4319															"Identificado por comparação. 1ª Excursão da Seção de Botânica e Agronomia do Instituto Biológico"	
"2019-10-03 14:21:01-03"	IAC	IAC	57025	"Schefflera vinosa"	S	Plantae				Araliaceae	Schefflera	vinosa		"(Cham. & Schltdl.) Frodin & Fiaschi"	"P. Fiaschi"	2005	06	30		6230		"V.C. Souza; P.H. Miyagi & E. Moncaio"	1994	06	05				Brasil	"São Paulo"	Itararé	"Rodovia Itararé-Itapeva, próximo ao Rio Verde"	-49.216667	-24.1																
"2019-10-03 14:21:01-03"	IAC	IAC	57245	"Schefflera vinosa"	S	Plantae				Araliaceae	Schefflera	vinosa		"(Cham. & Schltdl.) Frodin & Fiaschi"	"P. Fiaschi"	2005	06	30		5598		"A.P. Duarte"	1961	04	23				Brasil	"São Paulo"		"Próximo de São Carlos do Pinhal"	0	0																
"2019-10-03 14:21:01-03"	IAC	IAC	57246	"Schefflera vinosa"	S	Plantae				Araliaceae	Schefflera	vinosa		"(Cham. & Schltdl.) Frodin & Fiaschi"	"P. Fiaschi"	2005	06	30		43		"S.M. Campos"	1959	09	30				Brasil	"São Paulo"	Itapetininga	"Beira da estrada para Morro do Alto"	-48.0531	-23.5917																
"2019-10-03 14:21:01-03"	IAC	IAC	57312	"Schefflera vinosa"	S	Plantae				Araliaceae	Schefflera	vinosa		"(Cham. & Schltdl.) Frodin & Fiaschi"	"P. Fiaschi"	2005	06	30		1834		"W. Mantovani"	1981	05	25				Brasil	"São Paulo"	"Mogi Guaçu"	"Martinho Prado, Reserva Biológica da Fazenda Campininha"	-46.9422	-22.3722																
