datelastmodified	institutioncode	collectioncode	catalognumber	scientificname	basisofrecord	kingdom	phylum	class	ordem	family	genus	species	subspecies	scientificnameauthor	identifiedby	yearidentified	monthidentified	dayidentified	typestatus	collectornumber	fieldnumber	collector	yearcollected	monthcollected	daycollected	julianday	timeofday	continentocean	country	stateprovince	county	locality	longitude	latitude	longitude_mun	latitude_mun	coordinateprecision	boundingbox	minimumelevation	maximumelevation	minimumdepth	maximumdepth	sex	preparationtype	individualcount	previouscatalognumber	relationshiptype	relatedcatalogitem	notes	barcode
"2019-01-25 15:44:14-02"	IAC	IAC	51211	"Pera glabrata"	S	Plantae				Peraceae	Pera	glabrata		"(Schott) Poepp. ex Baill."	"R.B. Torres"	1988	06	19		149		"R.B. Torres; N. Figueiredo & A.R. Oliveira (2)"	1987	02	19				Brasil	"São Paulo"	Angatuba	"Estação Ecológica de Angatuba (IF)"	-48.35056	-23.423889																
"2019-01-25 15:44:14-02"	IAC	IAC	51212	"Pera glabrata"	S	Plantae				Peraceae	Pera	glabrata		"(Schott) Poepp. ex Baill."	"R.B. Torres"	1988	06	11		95		"R.B. Torres; N. Figueiredo & A.R. Oliveira (2)"	1986	11	11				Brasil	"São Paulo"	Angatuba	"Estação Ecológica de Angatuba (IF)"	-48.35056	-23.423889															"nome popular: cafezinho"	
"2019-01-25 15:44:14-02"	IAC	IAC	51643	"Pera glabrata"	S	Plantae				Peraceae	Pera	glabrata		"(Schott) Poepp. ex Baill."	"R.B. Torres"	2012	12	05		443		"R.B. Torres & N. Figueiredo"	1988	04	05				Brasil	"São Paulo"	Buri	"Estação Experimental do Instituto Florestal"	-48.5928	-23.7975															"nome popular: jacu"	
"2019-01-25 15:44:14-02"	IAC	IAC	51909	"Pera glabrata"	S	Plantae				Peraceae	Pera	glabrata		"(Schott) Poepp. ex Baill."	"R.B. Torres & N. Figueiredo"	1987	02	19		150		"R.B. Torres & N. Figueiredo"	1987	02	19				Brasil	"São Paulo"	Angatuba	"Estação Ecológica de Angatuba (IF)"	-48.4128	-23.4897																
"2019-01-25 15:44:14-02"	IAC	IAC	52933	"Pera glabrata"	S	Plantae				Peraceae	Pera	glabrata		"(Schott) Poepp. ex Baill."	"C.F. Nardin"	2011	02	08		250		"O. Kotchetkoff-Henriques & A. Furlan (2)"	2001	10	08				Brasil	"São Paulo"	"Ribeirão Preto"	"Reserva 97"	-47.8103	-21.1775																
"2019-01-25 15:44:14-02"	IAC	IAC	52934	"Pera glabrata"	S	Plantae				Peraceae	Pera	glabrata		"(Schott) Poepp. ex Baill."	"C.F. Nardin"	2011	02	17		251		"O. Kotchetkoff-Henriques & M. Bohlinger"	2002	04	17				Brasil	"São Paulo"	"Ribeirão Preto"	"Reserva 129"	-47.8103	-21.1775																
"2019-01-25 15:44:14-02"	IAC	IAC	53097	"Pera glabrata"	S	Plantae				Peraceae	Pera	glabrata		"(Schott) Poepp. ex Baill."	"A.C.P. Devide"	2010	04	16		10		"A.C.P. Devide"	2010	04	16				Brasil	"São Paulo"	Ubatuba	"Ponta do farol, após praia Vermelha do centro"	-45.026944	-23.461667															"Substrato arenoso-argiloso. Nome popular: tabocuva. Coordenadas do material: 23°27#?#42,5\"S, 45°01#?#37,7\"W"	
"2019-01-25 15:44:14-02"	IAC	IAC	55256	"Pera glabrata"	S	Plantae				Peraceae	Pera	glabrata		"(Schott) Poepp. ex Baill."	"T.P. Pires"	2013	10	23		53		"T.P. Pires"	2013	10	23				Brasil	"São Paulo"	Jundiaí	"Cerrado Fazgran"	-47.0013	-23.1474															"Parque do Cerrado - Jardim Botânico de Jundiaí - SP"	
"2019-01-25 15:44:14-02"	IAC	IAC	55589	"Pera glabrata"	S	Plantae				Peraceae	Pera	glabrata		"(Schott) Poepp. ex Baill."	"Sabino, Gabriel Pavan"	2014	01	20		368		"Marcusso, Gabriel Mendes"	2014	01	20				Brasil	"São Paulo"	Botucatu	"Escola de Meio Ambiente"	-48.45861	-22.926944																
"2019-01-25 15:44:14-02"	IAC	IAC	55761	"Pera glabrata"	S	Plantae				Peraceae	Pera	glabrata		"(Schott) Poepp. ex Baill."	"I.P. Renó"	2014	01	28		11		"I.P. Renó"	2014	01	28				Brasil	"São Paulo"	"São Luís do Paraitinga"	"Parque Estadual da Serra do Mar, Núcleo Santa Virgínia"	-45.31	-23.2217															"Parcela L, Indivíduo L0802"	
"2019-02-13 12:28:40-02"	IAC	IAC	56834	"Pera glabrata"	S	Plantae				Peraceae	Pera	glabrata		"(Schott) Poepp. ex Baill."	"J. Cordeiro"	2018	08	09		5467		"J. Cordeiro & E.C. Nardin"	2015	08	14				Brasil	"São Paulo"	Pedreira	"Fazenda Espigão"	-46.9014	-22.7419															"Coordenadas do material: 22°47#?#35\" S, 46°51#?#32\" W"	
"2019-02-15 11:39:58-02"	IPA	IPA	9705	"Pera glabrata"	S	Plantae	Plantae			Euphorbiaceae	Pera	glabrata		"(Schott) Poepp. ex Baill."	"Pickel, B."					5390		"Pickel, B."	1941	08	27			"Southern America"	Brasil	"São Paulo"	"São Paulo"	"Horto Florestal, Na mata."	0	0	-46.6300010681152	-23.5400009155273	53584												"Árvore no oitão do Museu. Frutos verde em agosto."	IPA0009705
"2020-01-09 10:57:39-03"	UFF	NIT	NITw1210	"Pera glabrata"	PreservedSpecimen	Plantae				Peraceae	Pera	glabrata		"(Schott) Poepp. ex Baill."						1561		"Abreu RCR"	2018	05	01				Brasil	"São Paulo"	"Águas de Santa Bárbara"	"Estação Ecológica de Santa Barbara, Cerrado com espécies arbóreas sendo manejado. Estação Ecológica de Santa Bárbara"	-49.216667	-22.8															"Número da parcela 7, Sub parcela 3, Numero do indivíduo 1561, altura 8, DAP 17.3+14+8.5; 18.5+16.1+9; 29; 30,9, árvore"	NITw00002147
"2020-01-09 10:57:39-03"	UFF	NIT	NITw1211	"Pera glabrata"	PreservedSpecimen	Plantae				Peraceae	Pera	glabrata		"(Schott) Poepp. ex Baill."						1626		"Abreu RCR"	2018	05	01				Brasil	"São Paulo"	"Águas de Santa Bárbara"	"Estação Ecológica de Santa Barbara, Cerrado com espécies arbóreas sendo manejado. Estação Ecológica de Santa Bárbara"	-49.216667	-22.8															"Número da parcela 7, Sub parcela 9, Numero do indivíduo 1626, altura 7, DAP 6.8+8.7+6.7+6+5.5; 5.2+6.1+7.5+9.6+4.7+6.6+7.2; 25; 25,2, árvore"	NITw00002146
"2020-01-09 10:57:39-03"	UFF	NIT	NITw1212	"Pera glabrata"	PreservedSpecimen	Plantae				Peraceae	Pera	glabrata		"(Schott) Poepp. ex Baill."						1631		"Abreu RCR"	2018	05	01				Brasil	"São Paulo"	"Águas de Santa Bárbara"	"Estação Ecológica de Santa Barbara, Cerrado com espécies arbóreas sendo manejado. Estação Ecológica de Santa Bárbara"	-49.216667	-22.8															"Número da parcela 7, Sub parcela 9, Numero do indivíduo, altura 6, DAP 5.4+5.8+7+6.3; 8.8+6.2+5.6+7+5.5; 8.2+10.2; 9.2+11.8, árvore"	NITw00002145
"2020-01-09 10:57:39-03"	UFF	NIT	NITw1213	"Pera glabrata"	PreservedSpecimen	Plantae				Peraceae	Pera	glabrata		"(Schott) Poepp. ex Baill."						15		"Abreu RCR"	2018	05	01				Brasil	"São Paulo"	"Águas de Santa Bárbara"	"Estação Ecológica de Santa Barbara, Cerrado com espécies arbóreas sendo manejado. Estação Ecológica de Santa Bárbara"	-49.216667	-22.8															"Número da parcela 7, Sub parcela fora, Numero do indivíduo 15, altura 6, DAP 8.4+5.4+7.2+10"	NITw00002144
"2020-01-09 10:57:39-03"	UFF	NIT	NITw1214	"Pera glabrata"	PreservedSpecimen	Plantae				Peraceae	Pera	glabrata		"(Schott) Poepp. ex Baill."						1732		"Abreu RCR"	2018	05	01				Brasil	"São Paulo"	"Águas de Santa Bárbara"	"Estação Ecológica de Santa Barbara, Cerrado com espécies arbóreas sendo manejado. Estação Ecológica de Santa Bárbara"	-49.216667	-22.8															"Número da parcela 8, Sub parcela 2, Numero do indivíduo 1732, altura 8, DAP 10,4; 11,5; 12,4; 14,1, árvore"	NITw00002143
"2020-01-09 10:57:39-03"	UFF	NIT	NITw1215	"Pera glabrata"	PreservedSpecimen	Plantae				Peraceae	Pera	glabrata		"(Schott) Poepp. ex Baill."						1830		"Abreu RCR"	2018	05	01				Brasil	"São Paulo"	"Águas de Santa Bárbara"	"Estação Ecológica de Santa Barbara, Cerrado com espécies arbóreas sendo manejado. Estação Ecológica de Santa Bárbara"	-49.216667	-22.8															"Número da parcela 8, Sub parcela 5, Numero do indivíduo 1830, altura 10, DAP 16.9+20; 17.5+21.1; 30,8; 31,9, árvore"	NITw00002142
"2020-01-09 10:57:39-03"	UFF	NIT	NITw1216	"Pera glabrata"	PreservedSpecimen	Plantae				Peraceae	Pera	glabrata		"(Schott) Poepp. ex Baill."						1901		"Abreu RCR"	2018	05	01				Brasil	"São Paulo"	"Águas de Santa Bárbara"	"Estação Ecológica de Santa Barbara, Cerrado com espécies arbóreas sendo manejado. Estação Ecológica de Santa Bárbara"	-49.216667	-22.8															"Número da parcela 8, Sub parcela 7, Numero do indivíduo 1901, altura 6, DAP 7.5+7.9; 9+8.5; 12; 13,8, árvore"	NITw00002141
"2020-01-09 10:57:39-03"	UFF	NIT	NITw1217	"Pera glabrata"	PreservedSpecimen	Plantae				Peraceae	Pera	glabrata		"(Schott) Poepp. ex Baill."						1912		"Abreu RCR"	2018	05	01				Brasil	"São Paulo"	"Águas de Santa Bárbara"	"Estação Ecológica de Santa Barbara, Cerrado com espécies arbóreas sendo manejado. Estação Ecológica de Santa Bárbara"	-49.216667	-22.8															"Número da parcela 8, Sub parcela 7, Numero do indivíduo 1912, altura 7, DAP 7,5; 8,5; 8,2; 8,5, árvore"	NITw00002140
"2020-01-09 10:57:39-03"	UFF	NIT	NITw1218	"Pera glabrata"	PreservedSpecimen	Plantae				Peraceae	Pera	glabrata		"(Schott) Poepp. ex Baill."						1913		"Abreu RCR"	2018	05	01				Brasil	"São Paulo"	"Águas de Santa Bárbara"	"Estação Ecológica de Santa Barbara, Cerrado com espécies arbóreas sendo manejado. Estação Ecológica de Santa Bárbara"	-49.216667	-22.8															"Número da parcela 8, Sub parcela 7, Numero do indivíduo 1913, altura 6,5, DAP 6.8+6.1+5; 8.2+7.9+5.8; 11; 12,4 árvore"	NITw00002139
"2020-01-09 10:57:39-03"	UFF	NIT	NITw1219	"Pera glabrata"	PreservedSpecimen	Plantae				Peraceae	Pera	glabrata		"(Schott) Poepp. ex Baill."						1943		"Abreu RCR"	2018	05	01				Brasil	"São Paulo"	"Águas de Santa Bárbara"	"Estação Ecológica de Santa Barbara, Cerrado com espécies arbóreas sendo manejado. Estação Ecológica de Santa Bárbara"	-49.216667	-22.8															"Número da parcela 8, Sub parcela 8, Numero do indivíduo 1943, altura 7, DAP 12.8+7.3; 14.5+7.7; 16,9; 18,2, árvore"	NITw00002138
"2020-03-02 16:00:35-03"	UFF	NIT	NITw1220	"Pera glabrata"	PreservedSpecimen	Plantae				Peraceae	Pera	glabrata		"(Schott) Poepp. ex Baill."								"Abreu RCR"	2018	05	01				Brasil	"São Paulo"	"Águas de Santa Bárbara"	"Estação Ecológica de Santa Barbara, Cerrado com espécies arbóreas sendo manejado. Estação Ecológica de Santa Bárbara"	-49.216667	-22.8															"Número da parcela 8, Sub parcela fora, Numero do indivíduo 8,1, altura 9, DAP 16, árvore"	NITw00002137
"2020-03-02 16:00:35-03"	UFF	NIT	NITw1221	"Pera glabrata"	PreservedSpecimen	Plantae				Peraceae	Pera	glabrata		"(Schott) Poepp. ex Baill."								"Abreu RCR"	2018	05	01				Brasil	"São Paulo"	"Águas de Santa Bárbara"	"Estação Ecológica de Santa Barbara, Cerrado com espécies arbóreas sendo manejado. Estação Ecológica de Santa Bárbara"	-49.216667	-22.8															"Número da parcela 8, Sub parcela fora, Numero do indivíduo 8,9, altura 12, DAP 23,6"	NITw00002136
"2020-03-02 16:00:35-03"	UFF	NIT	NITw1222	"Pera glabrata"	PreservedSpecimen	Plantae				Peraceae	Pera	glabrata		"(Schott) Poepp. ex Baill."								"Abreu RCR"	2018	05	01				Brasil	"São Paulo"	"Águas de Santa Bárbara"	"Estação Ecológica de Santa Barbara, Cerrado com espécies arbóreas sendo manejado. Estação Ecológica de Santa Bárbara"	-49.216667	-22.8															"Número da parcela 8, Sub parcela fora, Numero do indivíduo 8,19, altura 8, DAP 11,8"	NITw00002135
"2020-03-02 16:00:35-03"	UFF	NIT	NITw1223	"Pera glabrata"	PreservedSpecimen	Plantae				Peraceae	Pera	glabrata		"(Schott) Poepp. ex Baill."								"Abreu RCR"	2018	05	01				Brasil	"São Paulo"	"Águas de Santa Bárbara"	"Estação Ecológica de Santa Barbara, Cerrado com espécies arbóreas sendo manejado. Estação Ecológica de Santa Bárbara"	-49.216667	-22.8															"Número da parcela 8, Sub parcela fora, Numero do indivíduo 8,21, altura 7, DAP 8,3"	NITw00002134
"2020-03-02 16:00:35-03"	UFF	NIT	NITw1224	"Pera glabrata"	PreservedSpecimen	Plantae				Peraceae	Pera	glabrata		"(Schott) Poepp. ex Baill."								"Abreu RCR"	2018	05	01				Brasil	"São Paulo"	"Águas de Santa Bárbara"	"Estação Ecológica de Santa Barbara, Cerrado com espécies arbóreas sendo manejado. Estação Ecológica de Santa Bárbara"	-49.216667	-22.8															"Número da parcela 8, Sub parcela fora, Numero do indivíduo 8,29, altura 9, DAP 27,7"	NITw00002133
"2020-01-09 10:57:39-03"	UFF	NIT	NITw1225	"Pera glabrata"	PreservedSpecimen	Plantae				Peraceae	Pera	glabrata		"(Schott) Poepp. ex Baill."						2179		"Abreu RCR"	2018	05	01				Brasil	"São Paulo"	"Águas de Santa Bárbara"	"Estação Ecológica de Santa Barbara, Cerrado com espécies arbóreas sendo manejado. Estação Ecológica de Santa Bárbara"	-49.216667	-22.8															"Número da parcela 15, Sub parcela 2, Numero do indivíduo, altura 7,5, DAP 5.9+18.9+13.5; 18.8+13.8+6; 28,5; 28,8, árvore"	NITw00002132
"2020-03-02 16:00:35-03"	UFF	NIT	NITw1226	"Pera glabrata"	PreservedSpecimen	Plantae				Peraceae	Pera	glabrata		"(Schott) Poepp. ex Baill."								"Abreu RCR"	2018	05	01				Brasil	"São Paulo"	"Águas de Santa Bárbara"	"Estação Ecológica de Santa Barbara, Cerrado com espécies arbóreas sendo manejado. Estação Ecológica de Santa Bárbara"	-49.216667	-22.8															"Número da parcela 15, Sub parcela fora, Numero do indivíduo 15,7, altura 12 , DAP 20,8"	NITw00002131
"2020-03-02 16:00:35-03"	UFF	NIT	NITw1227	"Pera glabrata"	PreservedSpecimen	Plantae				Peraceae	Pera	glabrata		"(Schott) Poepp. ex Baill."								"Abreu RCR"	2018	05	01				Brasil	"São Paulo"	"Águas de Santa Bárbara"	"Estação Ecológica de Santa Barbara, Cerrado com espécies arbóreas sendo manejado. Estação Ecológica de Santa Bárbara"	-49.216667	-22.8															"Número da parcela 15, Sub parcela fora, Numero do indivíduo 15,9, altura 12, DAP 23,2, árvore"	NITw00002130
"2020-01-09 10:57:39-03"	UFF	NIT	NITw1228	"Pera glabrata"	PreservedSpecimen	Plantae				Peraceae	Pera	glabrata		"(Schott) Poepp. ex Baill."						2884		"Abreu RCR"	2018	05	01				Brasil	"São Paulo"	"Águas de Santa Bárbara"	"Estação Ecológica de Santa Barbara, Cerrado com espécies arbóreas sendo manejado. Estação Ecológica de Santa Bárbara"	-49.216667	-22.8															"Número da parcela 6, Sub parcela , Numero do indivíduo 2884, altura 12, DAP 28.2; 29.2; 32; 32.2, árvore"	NITw00002129
"2020-01-09 10:57:39-03"	UFF	NIT	NITw1229	"Pera glabrata"	PreservedSpecimen	Plantae				Peraceae	Pera	glabrata		"(Schott) Poepp. ex Baill."						3013		"Abreu RCR"	2018	05	01				Brasil	"São Paulo"	"Águas de Santa Bárbara"	"Estação Ecológica de Santa Barbara, Cerrado com espécies arbóreas sendo manejado. Estação Ecológica de Santa Bárbara"	-49.216667	-22.8															"Número da parcela 16, Sub parcela 8, Numero do indivíduo 3013, altura 10, DAP 14.6; 14.4; 15.4; 16, árvore"	NITw00002128
"2020-01-09 10:57:39-03"	UFF	NIT	NITw1230	"Pera glabrata"	PreservedSpecimen	Plantae				Peraceae	Pera	glabrata		"(Schott) Poepp. ex Baill."						3014		"Abreu RCR"	2018	05	01				Brasil	"São Paulo"	"Águas de Santa Bárbara"	"Estação Ecológica de Santa Barbara, Cerrado com espécies arbóreas sendo manejado. Estação Ecológica de Santa Bárbara"	-49.216667	-22.8															"Número da parcela, Sub parcela, Numero do indivíduo, altura, DAP, árvore"	NITw00002127
"2020-01-09 10:57:39-03"	UFF	NIT	NITw1231	"Pera glabrata"	PreservedSpecimen	Plantae				Peraceae	Pera	glabrata		"(Schott) Poepp. ex Baill."						3017		"Abreu RCR"	2018	05	01				Brasil	"São Paulo"	"Águas de Santa Bárbara"	"Estação Ecológica de Santa Barbara, Cerrado com espécies arbóreas sendo manejado. Estação Ecológica de Santa Bárbara"	-49.216667	-22.8															"Número da parcela 16, Sub parcela 8, Numero do indivíduo 3017, altura 8, DAP 10.5; 10.7; 11.4; 11.8, árvore"	NITw00002126
"2020-01-09 10:57:39-03"	UFF	NIT	NITw1232	"Pera glabrata"	PreservedSpecimen	Plantae				Peraceae	Pera	glabrata		"(Schott) Poepp. ex Baill."						3019		"Abreu RCR"	2018	05	01				Brasil	"São Paulo"	"Águas de Santa Bárbara"	"Estação Ecológica de Santa Barbara, Cerrado com espécies arbóreas sendo manejado. Estação Ecológica de Santa Bárbara"	-49.216667	-22.8															"Número da parcela 18, Sub parcela 8, Numero do indivíduo 3019, altura 8, DAP 7.5; 7.8; 8; 8.7, árvore"	NITw00002125
"2020-01-09 10:57:39-03"	UFF	NIT	NITw1233	"Pera glabrata"	PreservedSpecimen	Plantae				Peraceae	Pera	glabrata		"(Schott) Poepp. ex Baill."						4647		"Abreu RCR"	2018	05	01				Brasil	"São Paulo"	"Águas de Santa Bárbara"	"Estação Ecológica de Santa Barbara, Cerrado com espécies arbóreas sendo manejado. Estação Ecológica de Santa Bárbara"	-49.216667	-22.8															"Número da parcela 24, Sub parcela 7, Numero do indivíduo 4647, altura 11, DAP 9.6; 9.7; 11; 11.8, árvore"	NITw00002124
"2020-01-09 10:57:39-03"	UFF	NIT	NITw1234	"Pera glabrata"	PreservedSpecimen	Plantae				Peraceae	Pera	glabrata		"(Schott) Poepp. ex Baill."						4703		"Abreu RCR"	2018	05	01				Brasil	"São Paulo"	"Águas de Santa Bárbara"	"Estação Ecológica de Santa Barbara, Cerrado com espécies arbóreas sendo manejado. Estação Ecológica de Santa Bárbara"	-49.216667	-22.8															"Número da parcela 49, Sub parcela 9, Numero do indivíduo 4703, altura 14, DAP 37; 37.8; 44.5; 43.5, árvore"	NITw00002123
"2020-03-02 16:00:35-03"	UFF	NIT	NITw1235	"Pera glabrata"	PreservedSpecimen	Plantae				Peraceae	Pera	glabrata		"(Schott) Poepp. ex Baill."								"Abreu RCR"	2018	05	01				Brasil	"São Paulo"	"Águas de Santa Bárbara"	"Estação Ecológica de Santa Barbara, Cerrado com espécies arbóreas sendo manejado. Estação Ecológica de Santa Bárbara"	-49.216667	-22.8															"Número da parcela 24, Sub parcela fora, Numero do indivíduo 24,1, altura 16, DAP 32.9"	NITw00002122
"2020-03-02 16:00:35-03"	UFF	NIT	NITw1236	"Pera glabrata"	PreservedSpecimen	Plantae				Peraceae	Pera	glabrata		"(Schott) Poepp. ex Baill."								"Abreu RCR"	2018	05	01				Brasil	"São Paulo"	"Águas de Santa Bárbara"	"Estação Ecológica de Santa Barbara, Cerrado com espécies arbóreas sendo manejado. Estação Ecológica de Santa Bárbara"	-49.216667	-22.8															"Número da parcela 24, Sub parcela fora, Numero do indivíduo 24,4, altura 12, DAP 13.5"	NITw00002121
"2020-03-02 16:00:35-03"	UFF	NIT	NITw1237	"Pera glabrata"	PreservedSpecimen	Plantae				Peraceae	Pera	glabrata		"(Schott) Poepp. ex Baill."								"Abreu RCR"	2018	05	01				Brasil	"São Paulo"	"Águas de Santa Bárbara"	"Estação Ecológica de Santa Barbara, Cerrado com espécies arbóreas sendo manejado. Estação Ecológica de Santa Bárbara"	-49.216667	-22.8															"Número da parcela 24, Sub parcela fora, Numero do indivíduo 24,9, altura 18, DAP 26,2"	NITw00002120
"2020-01-09 10:57:39-03"	UFF	NIT	NITw1345	"Pera glabrata"	PreservedSpecimen	Plantae				Peraceae	Pera	glabrata		"(Schott) Poepp. ex Baill."						4410		"Abreu RCR"	2018	05	01				Brasil	"São Paulo"	"Águas de Santa Bárbara"	"Estação Ecológica de Santa Barbara, Cerrado com espécies arbóreas sendo manejado. Estação Ecológica de Santa Bárbara"	-49.216667	-22.8															"DA30cm= 9,8; DAP= 9,4; H=10"	NITw00003175
"2020-03-03 14:51:43-03"	UFMA	MAR	979	"Erythroxylum tortuosum"	S	Plantae				Erythroxylaceae	Erythroxylum	tortuosum		Mart.	"A. Amaral Jr."	1973				18		"Ilse S. Gottsberger"	1972	06	29				Brasil	"São Paulo"	Botucatu		-48.440278	-22.880556															"Cerrado vegetation, xeromorphic tree and scrub woodland form on gentle slope."	
"2020-03-03 14:51:43-03"	UFMA	MAR	980	"Erythroxylum tortuosum"	S	Plantae				Erythroxylaceae	Erythroxylum	tortuosum		Mart.	"A. Amaral Jr."	1973				225		"Ilse S. Gottsberger"	1972	10	19				Brasil	"São Paulo"	Botucatu		-48.440278	-22.880556															"Cerrado vegetation, xeromorphic tree and scrub woodland form, on gentle slope."	
"2020-03-03 14:51:44-03"	UFMA	MAR	999	"Erythroxylum tortuosum"	S	Plantae				Erythroxylaceae	Erythroxylum	tortuosum		Mart.	"A. Amaral Jr."	1973				65		"Ilse S. Gottsberger"	1971	09	30				Brasil	"São Paulo"	Botucatu		-48.440278	-22.880556															"Cerrado vegetation, xeromorphic tree and scrub woodland form, on gentle slope."	
"2019-11-13 11:19:39-03"	USP	SPF	11544	"Erythroxylum tortuosum"	PreservedSpecimen	Plantae				Erythroxylaceae	Erythroxylum	tortuosum		Mart.	"Plowman, TC"	1986				1860		"Hoehne, W"	1945	09	28				Brasil	"São Paulo"	Caieiras		0	0	-46.7400016784668	-23.3600006103516	9448													SPF00011544
"2019-11-13 11:19:39-03"	USP	SPF	120665	"Erythroxylum tortuosum"	PreservedSpecimen	Plantae				Erythroxylaceae	Erythroxylum	tortuosum		Mart.	"Pirani, JR"	1997				142		"Salatino, MLF"	1992	10	10				Brasil	"São Paulo"	Pirassununga	"Cerrado de Emas"	0	0	-47.4199981689453	-21.9899997711182	24621													SPF00120665
"2019-11-13 11:19:39-03"	USP	SPF	128510	"Erythroxylum tortuosum"	PreservedSpecimen	Plantae				Erythroxylaceae	Erythroxylum	tortuosum		Mart.	"Pirani, JR"	1998				1500		"Marcondes-Ferreira, W"	1997	11	05				Brasil	"São Paulo"	Pedregulho	Estreito	0	0	-47.4700012207031	-20.25	27552													SPF00128510
"2019-11-13 11:19:39-03"	USP	SPF	16623	"Erythroxylum tortuosum"	PreservedSpecimen	Plantae				Erythroxylaceae	Erythroxylum	tortuosum		Mart.	"Amaral Jr, A; Mendonça, JO"	1997	06			s.n.		"Joly, AB"	1945	09	08				Brasil	"São Paulo"	"Casa Branca"		0	0	-47.0800018310547	-21.7700004577637	27086													SPF00016623
"2019-11-13 11:19:39-03"	USP	SPF	172397	"Erythroxylum tortuosum"	PreservedSpecimen	Plantae				Erythroxylaceae	Erythroxylum	tortuosum		Mart.	"Pirani, JR"	2004				736		"Sasaki, D"	2002	09	28				Brasil	"São Paulo"	Pedregulho	Estreito	-47.273056	-20.164444					720	720										SPF00172397
"2019-11-13 11:19:39-03"	USP	SPF	195556	"Erythroxylum tortuosum"	PreservedSpecimen	Plantae				Erythroxylaceae	Erythroxylum	tortuosum		Mart.	"Amaral Jr, A; Mendonça, JO"	1997	02			204		"Meira Neto, J"	1986	10	31				Brasil	"São Paulo"	Cajuru		-47.3	-21.266667																SPF00195556
"2019-11-13 11:19:39-03"	USP	SPF	208811	"Erythroxylum tortuosum"	PreservedSpecimen	Plantae				Erythroxylaceae	Erythroxylum	tortuosum		Mart.	"Heiden, G"	2011	09	17		1721		"Heiden, G; Loeuille, B; Silva-Luz, CL"	2011	09	17				Brasil	"São Paulo"	"Franco da Rocha"	"Parque Estadual do Juquery, Base do morro do Ovo da Pata, às margens da trilha."	-46.699444	-23.361111					861	861									"Arbusto, ca. 50 cm. Caule suberoso. Folhas verde-claras. Flores alvas."	SPF00208811
"2019-11-13 11:19:41-03"	USP	SPF	224104	"Erythroxylum tortuosum"	PreservedSpecimen	Plantae				Erythroxylaceae	Erythroxylum	tortuosum		Mart.	"Antar, GM"	2016	03			995		"Antar, GM"	2016	02	12				Brasil	"São Paulo"	Salto	"Terreno no cruzamento da Avenida Getúlio Vargas com a rodovia SP 075."	-47.307222	-23.186111					560	560									"Arvoreta ca. 1 m alt. Tronco suberoso. Flores castanhas.; Cerrado degradado. Solo arenoso seco."	SPF00224104
"2019-11-13 11:28:06-03"	USP	SPF	115349	"Pera glabrata"	PreservedSpecimen	Plantae				Peraceae	Pera	glabrata		"(Schott) Baill."	"Bigio, NC"	2019	03			1170		"Pedraz, MO"	1987	12	04				Brasil	"São Paulo"	"São Paulo"	"Parque Guarapiranga"	0	0	-46.6300010681152	-23.5400009155273	53584												"Árvore, 7 m alt., DAP 15 cm, frutos imaturos verdes, abertos castanhos."	SPF00115349
"2019-11-13 11:28:06-03"	USP	SPF	101090	"Pera glabrata"	PreservedSpecimen	Plantae				Peraceae	Pera	glabrata		"(Schott) Baill."	"Bigio, NC"	2019	03			1264		"Bernacci, LC"	1995	03	15				Brasil	"São Paulo"	"Monte Alegre do Sul"	"Estação Experimental do IAC, Região montanhosa, mata."	0	0	-46.6800003051758	-22.6800003051758	11114												"Árvore ca. 6 malt., botões esverdeados."	SPF00101090
"2019-11-13 11:28:06-03"	USP	SPF	101254	"Pera glabrata"	PreservedSpecimen	Plantae				Peraceae	Pera	glabrata		"(Schott) Baill."	"Bigio, NC"	2019	03			548		"Godoy, SAP"	1995	05	23				Brasil	"São Paulo"	"São Paulo"	"APA Parque e Fazenda do Carmo, Trilha 1 (em direção ao TABOR)."	0	0	-46.6300010681152	-23.5400009155273	53584												"Árvore, ca. 12 m alt., DAP 0,19 m. Tronco de casca rugosa. Frutos imaturos verdes e marrons quando maduros."	SPF00101254
"2019-11-13 11:28:06-03"	USP	SPF	101255	"Pera glabrata"	PreservedSpecimen	Plantae				Peraceae	Pera	glabrata		"(Schott) Baill."	"Bigio, NC"	2019	03			529		"Godoy, SAP"	1995	05	23				Brasil	"São Paulo"	"São Paulo"	"APA Parque e Fazenda do Carmo, Trilha do SESC em direção à linha de transmissão (Trilha 1)."	0	0	-46.6300010681152	-23.5400009155273	53584												"Árvore ca. 8 m alt., DAP 0,27 m. Tronco de casca rugosa. Frutos verdes."	SPF00101255
"2019-11-13 11:28:06-03"	USP	SPF	101416	"Pera glabrata"	PreservedSpecimen	Plantae				Peraceae	Pera	glabrata		"(Schott) Baill."	"Cordeiro, I"	2001	12			32653		"Sartori, A"	1995	02	08				Brasil	"São Paulo"	"Barra do Turvo"	"BR 116 - entrada para Bairro dos Barreiros, beira de estrada. Mata altântica de encosta."	-48.466944	-24.79375															"Árvore 15 m, estames amarelos esverdeados."	SPF00101416
