"","P","Sub","Number","Species","Ht","DBH","D30","Code","Max_DBH","Max_D30","CSA_BH","CSA_30","Density_expand","CSA_30_expand","CSA_BH_expand","DBH_eff","D30_eff","Life.Form","Phylo.name","Authority","Light.code","Char.height"
"5357",22,8,"4046","Amaioua intermedia",6,"3.5","3","AMIN",3.5,3,9.621119375,7.0685775,4,28.27431,38.4844775,1.74999926091896,1.49999936650197,"tree","Amaioua intermedia","Mart. ex Schult. & Schult.f.",NA,NA
"5358",22,8,"4047","Siparuna guianensis",4,"1.5","1.7","SIGU",1.5,1.7,1.767144375,2.269798775,4,9.0791951,7.0685775,0.749999683250984,0.849999641017781,"tree","Siparuna guianensis","Aubl.",1,0
"5359",22,8,"4048","Rapanea umbellata",5,"2","2.5","RAUM",2,2.5,3.14159,4.908734375,4,19.6349375,12.56636,0.999999577667978,1.24999947208497,"tree","Myrsine umbellata","Mart.",2,0
"5360",22,8,"4049","Aspidosperma tomentosum",2.7,"4.5","5.3","ASTO",4.5,5.3,15.904299375,22.061815775,1,22.061815775,15.904299375,2.24999904975295,2.64999888082014,"tree","Aspidosperma tomentosum","Mart. & Zucc.",2,0
"5361",22,8,"4050","Siparuna guianensis",4,"1.1","1.3","SIGU",1.1,1.3,0.950330975,1.327321775,4,5.3092871,3.8013239,0.549999767717388,0.649999725484186,"tree","Siparuna guianensis","Aubl.",1,0
"5362",22,8,"4051","Pera obovata",2,"1","1.4","PEOB",1,1.4,0.7853975,1.5393791,4,6.1575164,3.14159,0.499999788833989,0.699999704367585,"tree","Pera glabrata","(Schott) Poepp. ex Baill.",1,0
"5363",22,8,"4052","Calyptranthes c.f. concina",7,"4.5","5","CAC.CO",4.5,5,15.904299375,19.6349375,4,78.53975,63.6171975,2.24999904975295,2.49999894416995,NA,NA,NA,2,0
"5364",22,8,"4053","Amaioua intermedia",4.5,"1","1.3","AMIN",1,1.3,0.7853975,1.327321775,4,5.3092871,3.14159,0.499999788833989,0.649999725484186,"tree","Amaioua intermedia","Mart. ex Schult. & Schult.f.",2,0
"5365",22,8,"4061","Lacistema hasslerianum",3,"1.1","1.7","LAHA",1.1,1.7,0.950330975,2.269798775,4,9.0791951,3.8013239,0.549999767717388,0.849999641017781,"treelet","Lacistema hasslerianum","Chodat",NA,NA
"5366",22,8,"4062","Leptolobium elegans",2.5,"1.5","5","LEEL",1.5,5,1.767144375,19.6349375,4,78.53975,7.0685775,0.749999683250984,2.49999894416995,"tree","Leptolobium elegans","Vogel",1,0
"5367",22,9,"4054","Siparuna guianensis",7,"6.1","7.3","SIGU",6.1,7.3,29.224640975,41.853832775,1,41.853832775,29.224640975,3.04999871188733,3.64999845848812,"tree","Siparuna guianensis","Aubl.",3,0
"5368",22,9,"4055","Daphnopsis racemosa",9,"13","13.9","DARA",13,13.9,132.7321775,151.746650975,1,151.746650975,132.7321775,6.49999725484186,6.94999706479245,"tree","Daphnopsis racemosa","Griseb.",5,0
"5369",22,9,"4056","Amaioua intermedia",8,"9.4","10.5","AMIN",9.4,10.5,69.3977231,86.590074375,1,86.590074375,69.3977231,4.6999980150395,5.24999778275689,"tree","Amaioua intermedia","Mart. ex Schult. & Schult.f.",4,0
"5370",22,9,"4057","Copaifera langsdorffii",9,"17.5","20.5","COLA",17.5,20.5,240.527984375,330.063299375,1,330.063299375,240.527984375,8.74999630459481,10.2499956710968,"tree","Copaifera langsdorffii","Desf.",4,0
"5371",22,9,"4058","Ocotea corymbosa",9,"10.2","10.3","OCCO",10.2,10.3,81.7127559,83.322820775,1,83.322820775,81.7127559,5.09999784610669,5.14999782499009,"tree","Ocotea corymbosa","(Meisn.) Mez",3,0
"5372",22,9,"4059","Ocotea corymbosa",6,"8.3","8.9","OCCO",8.3,8.9,54.106033775,62.211335975,1,62.211335975,54.106033775,4.14999824732211,4.4499981206225,"tree","Ocotea corymbosa","(Meisn.) Mez",2,0
"5373",22,9,"4060","Amaioua intermedia",6,"8.4","9","AMIN",8.4,9,55.4176476,63.6171975,1,63.6171975,55.4176476,4.19999822620551,4.4999980995059,"tree","Amaioua intermedia","Mart. ex Schult. & Schult.f.",3,0
"5374",22,9,"4063","Ocotea corymbosa",10,"16.7","18","OCCO",16.7,18,219.039508775,254.46879,1,254.46879,219.039508775,8.34999647352762,8.9999961990118,"tree","Ocotea corymbosa","(Meisn.) Mez",5,0
"5375",22,9,"4064","Ocotea corymbosa",10,"11.9","12.9","OCCO",11.9,12.9,111.220139975,130.697997975,1,130.697997975,111.220139975,5.94999748712447,6.44999727595846,"tree","Ocotea corymbosa","(Meisn.) Mez",3,0
"5376",22,9,"4065","Ocotea corymbosa",5,"7.7","8.3","OCCO",7.7,8.3,46.566217775,54.106033775,1,54.106033775,46.566217775,3.84999837402172,4.14999824732211,"tree","Ocotea corymbosa","(Meisn.) Mez",2,0
"5377",22,9,"4066","Siparuna guianensis",8,"7","8.1","SIGU",7,8.1,38.4844775,51.529929975,1,51.529929975,38.4844775,3.49999852183792,4.04999828955531,"tree","Siparuna guianensis","Aubl.",3,0
"5378",22,9,"4067","Ocotea corymbosa",10,"13","16.5","OCCO",13,16.5,132.7321775,213.824469375,1,213.824469375,132.7321775,6.49999725484186,8.24999651576082,"tree","Ocotea corymbosa","(Meisn.) Mez",4,0
"5379",22,9,"4068","Anadenanthera falcata",10,"14","17","ANFA",14,17,153.93791,226.9798775,1,226.9798775,153.93791,6.99999704367585,8.49999641017782,"tree","Anadenanthera peregrina","(Benth.) Altschul",3,0
"5380",22,9,"4069","Syagrus rommanzofiana",8,"12","16.3","SYRO",12,16.3,113.09724,208.672261775,1,208.672261775,113.09724,5.99999746600787,8.14999655799402,NA,NA,NA,3,0
"5381",22,9,"4070","Siparuna guianensis",7,"6","7.3","SIGU",6,7.3,28.27431,41.853832775,1,41.853832775,28.27431,2.99999873300394,3.64999845848812,"tree","Siparuna guianensis","Aubl.",2,0
"5382",22,9,"4071","Tapirira guianensis",12,"18.8","23","TAGU",18.8,23,277.5908924,415.4752775,1,415.4752775,277.5908924,9.399996030079,11.4999951431817,"tree","Tapirira guianensis","Aubl.",4,0
"5383",22,9,"4072","Ocotea corymbosa",10,"22.5","22.2","OCCO",22.5,22.2,397.607484375,387.0753039,1,387.0753039,397.607484375,11.2499952487648,11.0999953121146,"tree","Ocotea corymbosa","(Meisn.) Mez",4,0
"5384",22,9,"4073","Daphnopsis racemosa",9,"9.2","9.5","DARA",9.2,9.5,66.4760444,70.882124375,1,70.882124375,66.4760444,4.5999980572727,4.7499979939229,"tree","Daphnopsis racemosa","Griseb.",3,0
"5385",22,9,"4074","Amaioua intermedia",7,"4.9","5.4","AMIN",4.9,5.4,18.857393975,22.9021911,1,22.9021911,18.857393975,2.44999896528655,2.69999885970354,"tree","Amaioua intermedia","Mart. ex Schult. & Schult.f.",3,0
"5386",22,9,"4075","Amaioua intermedia",5,"6.3","6.5","AMIN",6.3,6.5,31.172426775,33.183044375,1,33.183044375,31.172426775,3.14999866965413,3.24999862742093,"tree","Amaioua intermedia","Mart. ex Schult. & Schult.f.",2,0
"5387",22,9,"4076","Siparuna guianensis",6,"2.5","3","SIGU",2.5,3,4.908734375,7.0685775,4,28.27431,19.6349375,1.24999947208497,1.49999936650197,"tree","Siparuna guianensis","Aubl.",1,0
"5388",22,9,"4077","Myrcia multiflora",2.5,"1.6","1.8","MYMU",1.6,1.8,2.0106176,2.5446879,4,10.1787516,8.0424704,0.799999662134383,0.89999961990118,"tree","Myrcia multiflora","(Lam.) DC.",1,0
"5389",22,9,"4078","Siparuna guianensis",3,"3.5","4.2","SIGU",3.5,4.2,9.621119375,13.8544119,4,55.4176476,38.4844775,1.74999926091896,2.09999911310275,"tree","Siparuna guianensis","Aubl.",2,0
"5390",22,9,"4079","Amaioua intermedia",5,"4.5","7","AMIN",4.5,7,15.904299375,38.4844775,1,38.4844775,15.904299375,2.24999904975295,3.49999852183792,"tree","Amaioua intermedia","Mart. ex Schult. & Schult.f.",2,0
"5391",22,9,"4080","Siparuna guianensis",3,"1.5","2","SIGU",1.5,2,1.767144375,3.14159,4,12.56636,7.0685775,0.749999683250984,0.999999577667978,"tree","Siparuna guianensis","Aubl.",1,0
"5392",22,9,"4081","Siparuna guianensis",3.5,"1.2","2.3","SIGU",1.2,2.3,1.1309724,4.154752775,4,16.6190111,4.5238896,0.599999746600787,1.14999951431817,"tree","Siparuna guianensis","Aubl.",1,0
"5393",22,9,"4082","Siparuna guianensis",6,"2.4","2.7","SIGU",2.4,2.7,4.5238896,5.725547775,4,22.9021911,18.0955584,1.19999949320157,1.34999942985177,"tree","Siparuna guianensis","Aubl.",2,0
"5394",22,9,"4083","Siparuna guianensis",3,"1.1","1.5","SIGU",1.1,1.5,0.950330975,1.767144375,4,7.0685775,3.8013239,0.549999767717388,0.749999683250984,"tree","Siparuna guianensis","Aubl.",1,0
"5395",22,9,"4084","Siparuna guianensis",7,"4.2","4.9","SIGU",4.2,4.9,13.8544119,18.857393975,4,75.4295759,55.4176476,2.09999911310275,2.44999896528655,"tree","Siparuna guianensis","Aubl.",3,0
"5396",22,9,"4085","Pouteria ramiflora",3.5,"2.2","2.5","PORA",2.2,2.5,3.8013239,4.908734375,4,19.6349375,15.2052956,1.09999953543478,1.24999947208497,"tree","Pouteria ramiflora","(Mart.) Radlk.",2,0
"5397",22,9,"4086","Siparuna guianensis",4,"2.5","3.2","SIGU",2.5,3.2,4.908734375,8.0424704,4,32.1698816,19.6349375,1.24999947208497,1.59999932426877,"tree","Siparuna guianensis","Aubl.",1,0
"5398",22,9,"4087","Amaioua intermedia",3.5,"2","2.4","AMIN",2,2.4,3.14159,4.5238896,4,18.0955584,12.56636,0.999999577667978,1.19999949320157,"tree","Amaioua intermedia","Mart. ex Schult. & Schult.f.",2,0
"5399",22,9,"4088","Roupala montana",2.2,"1.1","3","ROMO",1.1,3,0.950330975,7.0685775,4,28.27431,3.8013239,0.549999767717388,1.49999936650197,"tree","Roupala montana","Aubl.",1,0
"5400",22,9,"4089","Siparuna guianensis",4,"2","2.6","SIGU",2,2.6,3.14159,5.3092871,4,21.2371484,12.56636,0.999999577667978,1.29999945096837,"tree","Siparuna guianensis","Aubl.",2,0
"5401",22,9,"4090","Siparuna guianensis",7,"4.8","5.4","SIGU",4.8,5.4,18.0955584,22.9021911,1,22.9021911,18.0955584,2.39999898640315,2.69999885970354,"tree","Siparuna guianensis","Aubl.",3,0
"5402",22,9,"4091","Siparuna guianensis",3,"1","1.2","SIGU",1,1.2,0.7853975,1.1309724,4,4.5238896,3.14159,0.499999788833989,0.599999746600787,"tree","Siparuna guianensis","Aubl.",1,0
"5403",22,9,"4092","Roupala montana",2.8,"3.7","5.7","ROMO",3.7,5.7,10.752091775,25.517564775,1,25.517564775,10.752091775,1.84999921868576,2.84999879635374,"tree","Roupala montana","Aubl.",1,0
"5404",22,9,"4093","Machaerium acutifolium",2.8,"3.8","4.7","MAAC",3.8,4.7,11.3411399,17.349430775,4,69.3977231,45.3645596,1.89999919756916,2.34999900751975,"tree","Machaerium acutifolium","Vogel",2,0
"5405",22,9,"4094","Siparuna guianensis",6,"3.3","3.8","SIGU",3.3,3.8,8.552978775,11.3411399,4,45.3645596,34.2119151,1.64999930315216,1.89999919756916,"tree","Siparuna guianensis","Aubl.",2,0
"5406",22,9,"4095","Siparuna guianensis",4.5,"1.7","2","SIGU",1.7,2,2.269798775,3.14159,4,12.56636,9.0791951,0.849999641017781,0.999999577667978,"tree","Siparuna guianensis","Aubl.",2,0
"5407",22,9,"4096","Siparuna guianensis",6,"3.5","4.2","SIGU",3.5,4.2,9.621119375,13.8544119,4,55.4176476,38.4844775,1.74999926091896,2.09999911310275,"tree","Siparuna guianensis","Aubl.",2,0
"5408",22,9,"4097","Brosimum gaudichaudii",4,"2.1","3","BRGA",2.1,3,3.463602975,7.0685775,4,28.27431,13.8544119,1.04999955655138,1.49999936650197,"tree","Brosimum gaudichaudii","",1,0
"5409",22,9,"4098","Siparuna guianensis",3.5,"2.3","2.6","SIGU",2.3,2.6,4.154752775,5.3092871,4,21.2371484,16.6190111,1.14999951431817,1.29999945096837,"tree","Siparuna guianensis","Aubl.",1,0
"5410",22,10,"4099","Ocotea corymbosa",10,"11.2","12.2","OCCO",11.2,12.2,98.5202624,116.8985639,1,116.8985639,98.5202624,5.59999763494068,6.09999742377467,"tree","Ocotea corymbosa","(Meisn.) Mez",2,0
"5411",22,10,"4100","Qualea multiflora",9,"18","21","QUMU",18,21,254.46879,346.3602975,1,346.3602975,254.46879,8.9999961990118,10.4999955655138,"tree","Qualea multiflora","",3,0
"5412",22,10,"4101","Ocotea corymbosa",12,"16.2","19","OCCO",16.2,19,206.1197199,283.5284975,1,283.5284975,206.1197199,8.09999657911062,9.49999598784579,"tree","Ocotea corymbosa","(Meisn.) Mez",5,0
"5413",22,10,"4102","Siparuna guianensis",7,"5.9","7","SIGU",5.9,7,27.339686975,38.4844775,1,38.4844775,27.339686975,2.94999875412054,3.49999852183792,"tree","Siparuna guianensis","Aubl.",2,0
"5414",22,10,"4103","Anadenanthera falcata",11,"14.4","16.5","ANFA",14.4,16.5,162.8600256,213.824469375,1,213.824469375,162.8600256,7.19999695920944,8.24999651576082,"tree","Anadenanthera peregrina","(Benth.) Altschul",4,0
"5415",22,10,"4104","Copaifera langsdorffii",12,"19.2","21.4","COLA",19.2,21.4,289.5289344,359.6806391,1,359.6806391,289.5289344,9.59999594561259,10.6999954810474,"tree","Copaifera langsdorffii","Desf.",4,0
"5416",22,10,"4105","Daphnopsis racemosa",4,"7.7","9","DARA",7.7,9,46.566217775,63.6171975,1,63.6171975,46.566217775,3.84999837402172,4.4999980995059,"tree","Daphnopsis racemosa","Griseb.",2,0
"5417",22,10,"4106","Siparuna guianensis",8,"6.3","6.8","SIGU",6.3,6.8,31.172426775,36.3167804,1,36.3167804,31.172426775,3.14999866965413,3.39999856407113,"tree","Siparuna guianensis","Aubl.",3,0
"5418",22,10,"4107","Siparuna guianensis",8,"7.4","8.3","SIGU",7.4,8.3,43.0083671,54.106033775,1,54.106033775,43.0083671,3.69999843737152,4.14999824732211,"tree","Siparuna guianensis","Aubl.",2,0
"5419",22,10,"4108","Brosimum gaudichaudii",10,"10.9","11.4","BRGA",10.9,11.4,93.313076975,102.0702591,1,102.0702591,93.313076975,5.44999769829048,5.69999759270748,"tree","Brosimum gaudichaudii","",4,0
"5420",22,10,"4109","Brosimum gaudichaudii",5,"5.8","5.8","BRGA",5.8,5.8,26.4207719,26.4207719,1,26.4207719,26.4207719,2.89999877523714,2.89999877523714,"tree","Brosimum gaudichaudii","",2,0
"5421",22,10,"4110","Machaerium acutifolium",5,"5","7.2","MAAC",5,7.2,19.6349375,40.7150064,1,40.7150064,19.6349375,2.49999894416995,3.59999847960472,"tree","Machaerium acutifolium","Vogel",3,0
"5422",22,10,"4111","Ocotea corymbosa",8,"7.6","8.5","OCCO",7.6,8.5,45.3645596,56.744969375,1,56.744969375,45.3645596,3.79999839513832,4.24999820508891,"tree","Ocotea corymbosa","(Meisn.) Mez",NA,NA
"5423",22,10,"4112","Anadenanthera falcata",9,"13.3","14.7","ANFA",13.3,14.7,138.928963775,169.716545775,1,169.716545775,138.928963775,6.64999719149206,7.34999689585964,"tree","Anadenanthera peregrina","(Benth.) Altschul",3,0
"5424",22,10,"4113","Ocotea corymbosa",10,"10","11.5","OCCO",10,11.5,78.53975,103.868819375,1,103.868819375,78.53975,4.99999788833989,5.74999757159087,"tree","Ocotea corymbosa","(Meisn.) Mez",4,0
"5425",22,10,"4114","Amaioua intermedia",5,"3","4","AMIN",3,4,7.0685775,12.56636,4,50.26544,28.27431,1.49999936650197,1.99999915533596,"tree","Amaioua intermedia","Mart. ex Schult. & Schult.f.",NA,NA
"5426",22,10,"4115","Siparuna guianensis",6,"3.7","4","SIGU",3.7,4,10.752091775,12.56636,4,50.26544,43.0083671,1.84999921868576,1.99999915533596,"tree","Siparuna guianensis","Aubl.",NA,NA
"5427",22,10,"4116","Siparuna guianensis",4.5,"2.4+2","3","SIGU",2.4,3,7.6654796,7.0685775,4,28.27431,30.6619184,1.56204927547762,1.49999936650197,"tree","Siparuna guianensis","Aubl.",NA,NA
"5428",22,10,"4117","Siparuna guianensis",6,"3.1","3.6","SIGU",3.1,3.6,7.547669975,10.1787516,4,40.7150064,30.1906799,1.54999934538537,1.79999923980236,"tree","Siparuna guianensis","Aubl.",2,0
"5429",22,10,"4118","Siparuna guianensis",6,"3.8","4.3","SIGU",3.8,4.3,11.3411399,14.521999775,4,58.0879991,45.3645596,1.89999919756916,2.14999909198615,"tree","Siparuna guianensis","Aubl.",2,0
"5430",22,10,"4119","Siparuna guianensis",4,"2","2.3","SIGU",2,2.3,3.14159,4.154752775,4,16.6190111,12.56636,0.999999577667978,1.14999951431817,"tree","Siparuna guianensis","Aubl.",1,0
"5431",22,10,"4120","Siparuna guianensis",6,"3.1","3.5","SIGU",3.1,3.5,7.547669975,9.621119375,4,38.4844775,30.1906799,1.54999934538537,1.74999926091896,"tree","Siparuna guianensis","Aubl.",2,0
"5432",22,10,"4121","Lacistema hasslerianum",4,"1.6","2","LAHA",1.6,2,2.0106176,3.14159,4,12.56636,8.0424704,0.799999662134383,0.999999577667978,"treelet","Lacistema hasslerianum","Chodat",NA,NA
"5433",22,10,"4122","Guatteria nigrescens",10,"13.5","15.3","GUNI",13.5,15.3,143.138694375,183.853700775,1,183.853700775,143.138694375,6.74999714925885,7.64999676916003,"tree","Guatteria nigrescens","Mart.",4,0
"5434",22,10,"4123","Anadenanthera falcata",12,"24.7","26","ANFA",24.7,26,479.163160775,530.92871,1,530.92871,479.163160775,12.3499947841995,12.9999945096837,"tree","Anadenanthera peregrina","(Benth.) Altschul",5,0
"5435",22,10,"4124","Leptolobium elegans",10,"15.3","16","LEEL",15.3,16,183.853700775,201.06176,1,201.06176,183.853700775,7.64999676916003,7.99999662134383,"tree","Leptolobium elegans","Vogel",4,0
"5436",22,10,"4125","Siparuna guianensis",4,"1.8","2.2","SIGU",1.8,2.2,2.5446879,3.8013239,4,15.2052956,10.1787516,0.89999961990118,1.09999953543478,"tree","Siparuna guianensis","Aubl.",NA,NA
"5437",22,10,"4126","Siparuna guianensis",6,"3.9","4.3","SIGU",3.9,4.3,11.945895975,14.521999775,4,58.0879991,47.7835839,1.94999917645256,2.14999909198615,"tree","Siparuna guianensis","Aubl.",2,0
"5438",22,10,"4127","Siparuna guianensis",6,"0.4","3.8","SIGU",0.4,3.8,0.1256636,11.3411399,4,45.3645596,0.5026544,0.199999915533596,1.89999919756916,"tree","Siparuna guianensis","Aubl.",2,0
"5439",22,10,"4128","Brosimum gaudichaudii",2.5,"1.3","1.3","BRGA",1.3,1.3,1.327321775,1.327321775,4,5.3092871,5.3092871,0.649999725484186,0.649999725484186,"tree","Brosimum gaudichaudii","",NA,NA
"5440",22,10,"4129","Siparuna guianensis",6,"2.5","3","SIGU",2.5,3,4.908734375,7.0685775,4,28.27431,19.6349375,1.24999947208497,1.49999936650197,"tree","Siparuna guianensis","Aubl.",NA,NA
"5441",22,10,"4130","Lacistema hasslerianum",3,"2.3","2.8","LAHA",2.3,2.8,4.154752775,6.1575164,4,24.6300656,16.6190111,1.14999951431817,1.39999940873517,"treelet","Lacistema hasslerianum","Chodat",2,0
"5442",22,10,"4131","Siparuna guianensis",3,"1.2","1.7","SIGU",1.2,1.7,1.1309724,2.269798775,4,9.0791951,4.5238896,0.599999746600787,0.849999641017781,"tree","Siparuna guianensis","Aubl.",NA,NA
"5443",22,10,"4132","Amaioua intermedia",5,"2.8","3.3","AMIN",2.8,3.3,6.1575164,8.552978775,4,34.2119151,24.6300656,1.39999940873517,1.64999930315216,"tree","Amaioua intermedia","Mart. ex Schult. & Schult.f.",NA,NA
"5444",22,10,"4133","Myrcia venulosa",2.7,"1","1.3","MYVE",1,1.3,0.7853975,1.327321775,4,5.3092871,3.14159,0.499999788833989,0.649999725484186,"tree","Myrcia venulosa","DC.",1,0
"5445",22,10,"4134","Siparuna guianensis",3,"1","1.2","SIGU",1,1.2,0.7853975,1.1309724,4,4.5238896,3.14159,0.499999788833989,0.599999746600787,"tree","Siparuna guianensis","Aubl.",NA,NA
"5446",23,1,"5675","Gochnatia polymorpha",3.5,"9.1","11","GOPO",9.1,11,65.038766975,95.0330975,1,95.0330975,65.038766975,4.5499980783893,5.49999767717388,"tree","Gochnatia polymorpha","(Less.) G. Sancho",4,46
"5447",23,1,"5676","Ocotea corymbosa",6,"7.1","7.5","OCCO",7.1,7.5,39.591887975,44.178609375,1,44.178609375,39.591887975,3.54999850072132,3.74999841625492,"tree","Ocotea corymbosa","(Meisn.) Mez",5,129
"5448",23,1,"5677","Stryphnodendron rotundifolium",2.6,"5.2","6.4","STRO",5.2,6.4,21.2371484,32.1698816,1,32.1698816,21.2371484,2.59999890193674,3.19999864853753,"tree","Stryphnodendron rotundifolium","Mart.",3,5
"5449",23,1,"5678","Ocotea corymbosa",6,"8.7","9","OCCO",8.7,9,59.446736775,63.6171975,1,63.6171975,59.446736775,4.34999816285571,4.4999980995059,"tree","Ocotea corymbosa","(Meisn.) Mez",4,28
"5450",23,1,"5679","Ocotea corymbosa",6,"9+8.7","12.9","OCCO",9,12.9,123.063934275,130.697997975,1,130.697997975,123.063934275,6.25879117021847,6.44999727595846,"tree","Ocotea corymbosa","(Meisn.) Mez",4,7
"5451",23,1,"5680","Ouratea spectabilis",3.1,"6.1","8","OUSP",6.1,8,29.224640975,50.26544,1,50.26544,29.224640975,3.04999871188733,3.99999831067191,"tree","Ouratea spectabilis","(Mart. ex Engl.) Engl.",4,150
"5452",23,1,"5681","Gochnatia polymorpha",2,"1.5","2","GOPO",1.5,2,1.767144375,3.14159,4,12.56636,7.0685775,0.749999683250984,0.999999577667978,"tree","Gochnatia polymorpha","(Less.) G. Sancho",3,40
"5453",23,1,"5682","Gochnatia polymorpha",3.5,"4.1","6.5","GOPO",4.1,6.5,13.202531975,33.183044375,1,33.183044375,13.202531975,2.04999913421936,3.24999862742093,"tree","Gochnatia polymorpha","(Less.) G. Sancho",4,90
"5454",23,1,"5683","Lippia sidoides",2.8,"1","1.5","LISA",1,1.5,0.7853975,1.767144375,4,7.0685775,3.14159,0.499999788833989,0.749999683250984,"shrub","Lippia origanoides","Cham.",NA,NA
"5455",23,1,"5684","Schefflera vinosa",2.5,"1.1","1.5","SCVI",1.1,1.5,0.950330975,1.767144375,4,7.0685775,3.8013239,0.549999767717388,0.749999683250984,"treelet","Schefflera vinosa","(Cham. & Schltdl.) Frodin & Fiasch",NA,NA
"5456",23,1,"5685","Miconia ligustroides",3.5,"1.4+2.3","2.2+3.1","MILI",2.3,3.1,5.694131875,11.348993875,4,45.3959755,22.7765275,1.34629063320174,1.90065697816618,"treelet","Miconia ligustroides","(DC.) Naudin",3,90
"5457",23,1,"5686","Gochnatia barrosii",2,"1.1+1.4+1.5","2.6","GOBA",1.5,2.6,4.25685445,5.3092871,4,21.2371484,17.0274178,1.16404418106894,1.29999945096837,"shrub","Gochnatia barrosii","(Cabrera) G. Sancho",4,46
"5458",23,1,"5687","Leptolobium elegans",1.7,"2","3.5","LEEL",2,3.5,3.14159,9.621119375,4,38.4844775,12.56636,0.999999577667978,1.74999926091896,"tree","Leptolobium elegans","Vogel",3,91
"5459",23,1,"5688","Campomanesia adamantium",1.7,"2","4.8","CAAD",2,4.8,3.14159,18.0955584,4,72.3822336,12.56636,0.999999577667978,2.39999898640315,"shrub","Campomanesia adamantium","(Cambess.) O.Berg",NA,NA
"5460",23,1,"5689","Campomanesia adamantium",2.6,"3+2.8","5","CAAD",3,5,13.2260939,19.6349375,4,78.53975,52.9043756,2.05182758631546,2.49999894416995,"shrub","Campomanesia adamantium","(Cambess.) O.Berg",4,102
"5461",23,1,"5690","Leptolobium elegans",1.5,"1.1","4.7","LEEL",1.1,4.7,0.950330975,17.349430775,4,69.3977231,3.8013239,0.549999767717388,2.34999900751975,"tree","Leptolobium elegans","Vogel",4,7
"5462",23,1,"5691","Gochnatia barrosii",1.9,"1","2","GOBA",1,2,0.7853975,3.14159,4,12.56636,3.14159,0.499999788833989,0.999999577667978,"shrub","Gochnatia barrosii","(Cabrera) G. Sancho",4,18
"5463",23,2,"5692","Ocotea corymbosa",6,"9.3","9.5","OCCO",9.3,9.5,67.929029775,70.882124375,1,70.882124375,67.929029775,4.6499980361561,4.7499979939229,"tree","Ocotea corymbosa","(Meisn.) Mez",5,0
"5464",23,2,"5693","Gochnatia polymorpha",4,"13+9.1+9","16.6","GOPO",13,16.6,261.388141975,216.4241351,1,216.4241351,261.388141975,9.12153658776057,8.29999649464422,"tree","Gochnatia polymorpha","(Less.) G. Sancho",5,91
"5465",23,2,"5694","Campomanesia adamantium",0.9,"1.1+1+1.2+2.6+2.5","5.6","CAAD",2.6,5.6,13.08472235,24.6300656,1,24.6300656,13.08472235,2.04083230128666,2.79999881747034,"shrub","Campomanesia adamantium","(Cambess.) O.Berg",4,38
"5466",23,2,"5695","Campomanesia adamantium",2,"1.5","2.8","CAAD",1.5,2.8,1.767144375,6.1575164,4,24.6300656,7.0685775,0.749999683250984,1.39999940873517,"shrub","Campomanesia adamantium","(Cambess.) O.Berg",NA,NA
"5467",23,2,"5696","Campomanesia adamantium",2,"1.3","2.5","CAAD",1.3,2.5,1.327321775,4.908734375,4,19.6349375,5.3092871,0.649999725484186,1.24999947208497,"shrub","Campomanesia adamantium","(Cambess.) O.Berg",NA,NA
"5468",23,2,"5697","Lippia sidoides",3.5,"2.8","3.6","LISA",2.8,3.6,6.1575164,10.1787516,4,40.7150064,24.6300656,1.39999940873517,1.79999923980236,"shrub","Lippia origanoides","Cham.",3,28
"5469",23,2,"5698","Lippia sidoides",3.5,"2.9","3.6","LISA",2.9,3.6,6.605192975,10.1787516,4,40.7150064,26.4207719,1.44999938761857,1.79999923980236,"shrub","Lippia origanoides","Cham.",4,72
"5470",23,3,"5699","Caryocar brasiliense",2.5,"2.6+2.5+2+2.1","7","CABR",2.6,7,16.82321445,38.4844775,1,38.4844775,16.82321445,2.31408631576806,3.49999852183792,"tree","Caryocar brasiliense","Cambess.",3,71
"5471",23,3,"5700","Erythroxylum suberosum",2,"2.0+1.6","5.5","ERSU",2,5.5,5.1522076,23.758274375,1,23.758274375,5.1522076,1.28062430663769,2.74999883858694,"treelet","Erythroxylum suberosum","A.St.-Hil.",4,75
"5472",23,3,"5701","Ocotea corymbosa",2.3,"1.1","1.7","OCCO",1.1,1.7,0.950330975,2.269798775,4,9.0791951,3.8013239,0.549999767717388,0.849999641017781,"tree","Ocotea corymbosa","(Meisn.) Mez",NA,NA
"5473",23,3,"5702","Aegiphila verticillata",2.6,"2.8+3","4.5","AEVE",3,4.5,13.2260939,15.904299375,4,63.6171975,52.9043756,2.05182758631546,2.24999904975295,"tree","Aegiphila verticillata","Vell.",NA,NA
"5474",23,3,"5703","Ouratea spectabilis",2.1,"1.9+1","5.5","OUSP",1.9,5.5,3.620682475,23.758274375,1,23.758274375,3.620682475,1.07354507428654,2.74999883858694,"tree","Ouratea spectabilis","(Mart. ex Engl.) Engl.",4,88
"5475",23,3,"5704","Erythroxylum suberosum",2,"2+3+2.5+3","6","ERSU",3,6,22.187479375,28.27431,1,28.27431,22.187479375,2.65753533082092,2.99999873300394,"treelet","Erythroxylum suberosum","A.St.-Hil.",4,44
"5476",23,4,"5705","Ocotea corymbosa",6,"8.7","9.5","OCCO",8.7,9.5,59.446736775,70.882124375,1,70.882124375,59.446736775,4.34999816285571,4.7499979939229,"tree","Ocotea corymbosa","(Meisn.) Mez",5,5
