datelastmodified	institutioncode	collectioncode	catalognumber	scientificname	basisofrecord	kingdom	phylum	class	ordem	family	genus	species	subspecies	scientificnameauthor	identifiedby	yearidentified	monthidentified	dayidentified	typestatus	collectornumber	fieldnumber	collector	yearcollected	monthcollected	daycollected	julianday	timeofday	continentocean	country	stateprovince	county	locality	longitude	latitude	longitude_mun	latitude_mun	coordinateprecision	boundingbox	minimumelevation	maximumelevation	minimumdepth	maximumdepth	sex	preparationtype	individualcount	previouscatalognumber	relationshiptype	relatedcatalogitem	notes	barcode
"2019-12-06 15:12:43-03"	MBM	MBM	404990	"Pera glabrata"	S	Plantae				Peraceae	Pera	glabrata		"(Schott) Poepp. ex Baill."	"Marquete, R."	2014	06			4405		"Marquete, R.; Freitas, M.F.; Luna, B.N.; Gonzaga, D.R.; Freitas, M.F.; Luna, B.N.; Gonzaga, D.R."	2014	05	14			"Southern America"	Brazil	"Minas Gerais"	"Lima Duarte"	"Distrito de Conceição do Ibitipoca, na estrada que da acesso so portão de entrada do parque"	-43.903056	-21.711111					1373	1373										MBM404990
"2019-12-06 15:12:43-03"	MBM	MBM	405007	"Pera glabrata"	S	Plantae				Peraceae	Pera	glabrata		"(Schott) Poepp. ex Baill."	"Marquete, R."	2014	06			4395		"Marquete, R.; Freitas, M.F.; Luna, B.N.; Gonzaga, D.R.; Freitas, M.F.; Luna, B.N.; Gonzaga, D.R."	2014	05	14			"Southern America"	Brazil	"Minas Gerais"	"Lima Duarte"	"Parque Estadual de Ibitipoca, Distrito de Conceição do Ibitipoca, próximo ao córrego"	-43.895278	-21.710556					1348	1348										MBM405007
"2019-12-06 15:12:43-03"	MBM	MBM	405848	"Pera glabrata"	S	Plantae				Peraceae	Pera	glabrata		"(Schott) Poepp. ex Baill."	"Rosario, C.S."	2012	01	27		s.n.		"Rosario, C.S."	2012	01	27			"Southern America"	Brazil	Pará	"Vitória do Xingu"	"Rio Xingu, Sítio Pimental, LO4, BM2"	0	0	-52.0099983215332	-2.88000011444092	79439													MBM405848
"2019-12-06 15:12:43-03"	MBM	MBM	406256	"Pera glabrata"	S	Plantae				Peraceae	Pera	glabrata		"(Schott) Poepp. ex Baill."	"Ferreira, P.C."	2016	02	26		131		"Ferreira, P.C.; Marinero, F.; Bonaldi, R.A.; Marinero, F.; Bonaldi, R.A."	2016	02	21			"Southern America"	Brazil	Paraná	"Pontal do Paraná"	"Estrada do Guaraguaçu"	0	0	-48.511100769043	-25.6735992431641	19508													MBM406256
"2019-12-06 15:12:43-03"	MBM	MBM	408343	"Pera glabrata"	S	Plantae				Peraceae	Pera	glabrata		"(Schott) Poepp. ex Baill."	"Brotto, M.L."	2017	03	27		2415		"Brotto, M.L.; Völtz, R.R.; Silva, J.M.; Völtz, R.R.; Silva, J.M."	2017	02	22			"Southern America"	Brazil	Paraná	Adrianópolis	"Parque Estadual das Lauráceas, próximo ao rio Pardo"	-48.580361	-24.684667					140	140										MBM408343
"2019-12-06 14:45:18-03"	MBM	MBM	40934	"Pera glabrata"	S	Plantae				Euphorbiaceae	Pera	glabrata		"(Schott) Baill."	"Smith, L.B."					47		"Cevieski, A."	1953	11	23			"Southern America"	Brazil	"Santa Catarina"	Ibirama		0	0	-49.5177993774414	-27.0569000244141	18533													MBM040934
"2019-12-06 14:45:18-03"	MBM	MBM	40938	"Pera glabrata"	S	Plantae				Euphorbiaceae	Pera	glabrata		"(Schott) Baill."	"Pereira, E."					11422		"Hatschbach, G.; Pabst, G.; Pereira, E.; Pabst, G.; Pereira, E."	1964	08	30			"Southern America"	Brazil	"Rio de Janeiro"	"Rio de Janeiro"	"Recreio dos Bandeirantes, Guanabara"	0	0	-43.2075004577637	-22.9027996063232	57442													MBM040938
"2019-12-06 14:45:18-03"	MBM	MBM	40939	"Pera glabrata"	S	Plantae				Euphorbiaceae	Pera	glabrata		"(Schott) Baill."	"Hatschbach, G."					9051		"Hatschbach, G."	1962	02	27			"Southern America"	Brazil	Paraná	Morretes	"Rio Sagrado"	0	0	-48.834400177002	-25.476900100708	30514													MBM040939
"2019-12-06 14:45:18-03"	MBM	MBM	40940	"Pera glabrata"	S	Plantae				Euphorbiaceae	Pera	glabrata		"(Schott) Baill."	"Smith, L.B."					5898		"Hatschbach, G."	1959	05	24			"Southern America"	Brazil	Paraná	Guaratuba	"Rio Itararé, picada a Serra de Araçatuba"	0	0	-48.5746994018555	-25.8827991485596	41937													MBM040940
"2019-12-06 14:45:18-03"	MBM	MBM	40941	"Pera glabrata"	S	Plantae				Euphorbiaceae	Pera	glabrata		"(Schott) Baill."	"Smith, L.B."					5519		"Hatschbach, G."	1959	02	22			"Southern America"	Brazil	Paraná	Guaratuba	"Rio da Praia"	0	0	-48.5746994018555	-25.8827991485596	41937													MBM040941
"2019-12-06 14:45:18-03"	MBM	MBM	40942	"Pera glabrata"	S	Plantae				Euphorbiaceae	Pera	glabrata		"(Schott) Baill."	"Asplund, E."					6565		"Klein, R.M."	1951	02	22			"Southern America"	Brazil	"Santa Catarina"	"São Francisco do Sul"	s	0	0	-48.6380996704102	-26.2432994842529	23627													MBM040942
"2019-12-06 15:12:43-03"	MBM	MBM	410477	"Pera glabrata"	S	Plantae				Peraceae	Pera	glabrata		"(Schott) Poepp. ex Baill."	"Roher, D."	2018	02	05		264		"Roher, D.; Meyer, N.; Meyer, N."	2017	12	14			"Southern America"	Brazil	Paraná	Tibagi	"UHE Tibagi Montante, eixo da barragem, margem esquerda"	-50.408028	-24.534694					731	731										MBM410477
"2019-12-06 15:12:43-03"	MBM	MBM	411150	"Pera glabrata"	S	Plantae				Peraceae	Pera	glabrata		"(Schott) Poepp. ex Baill."						623		"Kranz, W.M."	1998	11	23			"Southern America"	Brazil	Paraná	Arapoti	Pinheirinho	0	0	-49.8266983032227	-24.1578006744385	41852													MBM411150
"2019-12-06 15:12:43-03"	MBM	MBM	413022	"Pera glabrata"	S	Plantae				Peraceae	Pera	glabrata		"(Schott) Poepp. ex Baill."	"Engels, M.E."	2016	04	12		s.n.		"Santos, R.C."	2015	11	29			"Southern America"	Brazil	"Mato Grosso"	Itaúba	"Resgate de Flora da UHE Colíder, Lote D de supressão"	-55.671389	-10.987778					264	264										MBM413022
"2019-12-06 15:12:43-03"	MBM	MBM	413023	"Pera glabrata"	S	Plantae				Peraceae	Pera	glabrata		"(Schott) Poepp. ex Baill."	"Engels, M.E."	2016	07	20		s.n.		"Santos, R.C."	2015	04	17			"Southern America"	Brazil	"Mato Grosso"	Itaúba	"Resgate de Flora da UHE Colíder, Lote D de supressão"	-55.665833	-11.040556					318	318										MBM413023
"2019-12-06 15:12:43-03"	MBM	MBM	413208	"Pera glabrata"	S	Plantae				Peraceae	Pera	glabrata		"(Schott) Poepp. ex Baill."	"Roher, D."	2018	07	09		279		"Roher, D.; Castro, J.M.; Castro, J.M."	2018	06	28			"Southern America"	Brazil	Paraná	Tibagi	"UHE Tibagi Montante, margem esquerda"	-50.708167	-24.537056					715	715										MBM413208
"2019-12-06 15:12:43-03"	MBM	MBM	414108	"Pera glabrata"	S	Plantae				Peraceae	Pera	glabrata		"(Schott) Poepp. ex Baill."	"Cordeiro, J."	2018	08	09		5467		"Cordeiro, J.; Nardin, E.; Nardin, E."	2015	08	14			"Southern America"	Brazil	"São Paulo"	Pedreira	"Fazenda Espigão"	-46.858889	-22.793056																MBM414108
"2019-12-06 15:12:43-03"	MBM	MBM	414638	"Pera glabrata"	S	Plantae				Peraceae	Pera	glabrata		"(Schott) Poepp. ex Baill."	"Barboza, E."	2018	09	18		2700		"Brotto, M.L.; Barboza, E.; Vaz, J.; Barboza, E.; Vaz, J."	2018	09	07			"Southern America"	Brazil	"Minas Gerais"	"São João Batista do Glória"	"estrada rural"	-46.420556	-20.653611					730	730										MBM414638
"2019-12-06 15:12:43-03"	MBM	MBM	418341	"Pera glabrata"	S	Plantae				Peraceae	Pera	glabrata		"(Schott) Poepp. ex Baill."	"Roher, D."	2019	05	15		534		"Roher, D.; Bonin Junior, P.; Bonin Junior, P."	2019	04	29			"Southern America"	Brazil	Paraná	Tibagi	"Resgate de Flora UHE Tibagi Montante, em ilha futuramente inundada pela formação do reservatório"	-50.41	-24.545					716	716										MBM418341
"2019-12-06 15:12:43-03"	MBM	MBM	422723	"Pera glabrata"	S	Plantae				Peraceae	Pera	glabrata		"(Schott) Poepp. ex Baill."	"Barboza, E."	2019	06	26		3433		"Brotto, M.L.; Cordeiro, J.; Cordeiro, J."	2019	04	03			"Southern America"	Brazil	"Espírito Santo"	Linhares	"Reserva Natural Vale"	-40.065472	-19.162694					52	52										MBM422723
"2019-12-06 15:12:43-03"	MBM	MBM	422832	"Pera glabrata"	S	Plantae				Peraceae	Pera	glabrata		"(Schott) Poepp. ex Baill."						6202		"Cordeiro, J.; Brotto, M.L.; Brotto, M.L."	2019	04	07			"Southern America"	Brazil	"Espírito Santo"	"Águia Branca"	"Pedra Torta"	-40.690556	-19.064722					410	410										MBM422832
"2019-12-06 15:12:43-03"	MBM	MBM	424163	"Pera glabrata"	S	Plantae				Peraceae	Pera	glabrata		"(Schott) Poepp. ex Baill."	"Jesus, J.M.A."	2019	10	01		1700		"Ariati, V.; Roher, D.; Bittencourt, L.S.; Roher, D.; Bittencourt, L.S."	2019	07	10			"Southern America"	Brazil	Paraná	Tibagi	"UHE Tibagi Montante"	0	0	-50.4136009216309	-24.5093994140625	56988													MBM424163
"2019-12-06 15:12:43-03"	MBM	MBM	424414	"Pera glabrata"	S	Plantae				Peraceae	Pera	glabrata		"(Schott) Poepp. ex Baill."	"Engels, M.E."	2016	02	12		s.n.		"Bronholi, A.Z."	2015	07	31			"Southern America"	Brazil	"Mato Grosso"	"Nova Canaã do Norte"	"Resgate da Flora da UHE Colíder, Lote C de supressão"	-55.801944	-10.997222					265	265										MBM424414
"2019-12-06 15:12:43-03"	MBM	MBM	424415	"Pera glabrata"	S	Plantae				Peraceae	Pera	glabrata		"(Schott) Poepp. ex Baill."	"Canestraro, B.K.; Engels, M.E."	2016	04	05		s.n.		"Oliveira, P.V.; Ferreira, J.; Godói, H.N.L.; Ferreira, J.; Godói, H.N.L."	2015	07	30			"Southern America"	Brazil	"Mato Grosso"	Itaúba	"Resgate da Flora da UHE Colíder, Lote F de supressão"	-55.561944	-11.0025					309	309										MBM424415
"2019-12-06 15:12:43-03"	MBM	MBM	424416	"Pera glabrata"	S	Plantae				Peraceae	Pera	glabrata		"(Schott) Poepp. ex Baill."	"Canestraro, B.K.; Engels, M.E."	2016	04	19		s.n.		"Oliveira, P.V.; Ferreira, J.; Gonçalvez, M.N.L.; Ferreira, J.; Gonçalvez, M.N.L."	2015	08	27			"Southern America"	Brazil	"Mato Grosso"	Itaúba	"Resgate da Flora da UHE Colíder, Lote G de supressão"	-55.33	-11.032778					311	311										MBM424416
"2019-12-06 14:45:18-03"	MBM	MBM	43604	"Pera glabrata"	S	Plantae				Euphorbiaceae	Pera	glabrata		"(Schott) Baill."	"Hatschbach, G."					34476		"Hatschbach, G."	1974	06	04			"Southern America"	Brazil	Paraná	Morretes	"Porto de Cima"	0	0	-48.834400177002	-25.476900100708	30514													MBM043604
"2019-12-06 14:45:18-03"	MBM	MBM	50612	"Pera glabrata"	S	Plantae				Euphorbiaceae	Pera	glabrata		"(Schott) Baill."	"Emerich, M."					5379		"Pabst, G."	1960	08	28			"Southern America"	Brazil	"Rio de Janeiro"	"Iguaçu Velho"	"Próximo Rio de Janeiro"	0	0																MBM050612
"2019-12-06 14:45:18-03"	MBM	MBM	51912	"Pera glabrata"	S	Plantae				Euphorbiaceae	Pera	glabrata		"(Schott) Baill."	"Hatschbach, G."					39727		"Hatschbach, G."	1977	01	25			"Southern America"	Brazil	Paraná	Morretes	"Rio Sapitanduva"	0	0	-48.834400177002	-25.476900100708	30514													MBM051912
"2019-12-06 14:45:18-03"	MBM	MBM	56894	"Pera glabrata"	S	Plantae				Euphorbiaceae	Pera	glabrata		"(Schott) Baill."	"Cordeiro, I."					4524		"Shepherd, G.J.; et al.; et al."	1977	03	12			"Southern America"	Brazil	Bahia	Maraú		0	0	-39.0147018432617	-14.103099822998	47076													MBM056894
"2019-12-06 14:45:18-03"	MBM	MBM	58800	"Pera glabrata"	S	Plantae				Euphorbiaceae	Pera	glabrata		"(Schott) Baill."	"Hatschbach, G."					7640		"Mattos, L.A.F."						"Southern America"	Brazil	"São Paulo"	Campinas	"Bosque dos Jequitibás"	0	0	-47.060001373291	-22.8999996185303	23900													MBM058800
"2019-12-06 14:45:18-03"	MBM	MBM	65332	"Pera glabrata"	S	Plantae				Euphorbiaceae	Pera	glabrata		"(Schott) Baill."	"Mennega, A.W."					8821		"Irwin, H.S.; et al.; et al."	1965	09	30			"Southern America"	Brazil	"Distrito Federal"		"7km E of Brasília"	0	0																MBM065332
"2019-12-06 14:45:18-03"	MBM	MBM	66495	"Pera glabrata"	S	Plantae				Euphorbiaceae	Pera	glabrata		"(Schott) Baill."	"Hatschbach, G."					251		"Oliveira, P.I."	1980	03	06			"Southern America"	Brazil	Paraná	Guaratuba	"Boa Vista"	0	0	-48.5746994018555	-25.8827991485596	41937													MBM066495
"2019-12-06 14:45:18-03"	MBM	MBM	66511	"Pera glabrata"	S	Plantae				Euphorbiaceae	Pera	glabrata		"(Schott) Baill."	"Huft, M.J."					43153		"Hatschbach, G."	1980	08	16			"Southern America"	Brazil	Goiás	Ipameri	"Rio Castelhanos"	0	0	-48.1596984863281	-17.7219009399414	102542													MBM066511
"2019-12-06 14:45:18-03"	MBM	MBM	67888	"Pera glabrata"	S	Plantae				Euphorbiaceae	Pera	glabrata		"(Schott) Baill."	"Hatschbach, G."					26882		"Hatschbach, G."	1971	07	28			"Southern America"	Brazil	Paraná	Guaratuba	"Rio Tupitinga"	0	0	-48.5746994018555	-25.8827991485596	41937													MBM067888
"2019-12-06 14:45:18-03"	MBM	MBM	68492	"Pera glabrata"	S	Plantae				Euphorbiaceae	Pera	glabrata		"(Schott) Baill."						10981		"Shepherd, G.J.; et al.; et al."	1980	01	30			"Southern America"	Brazil	"São Paulo"	Ubatuba	"Fazenda Experimental de Ubatuba"	0	0	-45.0699996948242	-23.4300003051758	34265													MBM068492
"2019-12-06 14:45:18-03"	MBM	MBM	69565	"Pera glabrata"	S	Plantae				Euphorbiaceae	Pera	glabrata		"(Schott) Baill."	"Hatschbach, G."					43901		"Hatschbach, G."	1981	05	27			"Southern America"	Brazil	Paraná	Guaraqueçaba	"Serra Negra"	0	0	-48.3288993835449	-25.3066997528076	37295													MBM069565
"2019-12-06 14:45:18-03"	MBM	MBM	71743	"Pera glabrata"	S	Plantae				Euphorbiaceae	Pera	glabrata		"(Schott) Baill."						31		"Schwarz, E.; et al.; et al."	1980	08	18			"Southern America"	Brazil	"Distrito Federal"		"Escola Fazendária"	0	0																MBM071743
"2019-12-06 14:45:18-03"	MBM	MBM	71746	"Pera glabrata"	S	Plantae				Euphorbiaceae	Pera	glabrata		"(Schott) Baill."	"Hatschbach, G."					s.n.		"Tessmann, G."	1953	02	28			"Southern America"	Brazil	Paraná	Paranaguá	"Ilha do Mel, Baia de Paranaguá"	0	0	-48.5092010498047	-25.5200004577637	24916													MBM071746
"2019-12-06 14:45:18-03"	MBM	MBM	7700	"Pera glabrata"	S	Plantae				Euphorbiaceae	Pera	glabrata		"(Schott) Baill."	"Hatschbach, G."					16260		"Hatschbach, G."	1967	04	08			"Southern America"	Brazil	Paraná	"Campina Grande do Sul"	"Sítio do Belizário"	0	0	-49.0553016662598	-25.3055992126465	55154													MBM007700
"2019-12-06 14:45:18-03"	MBM	MBM	7735	"Pera glabrata"	S	Plantae				Euphorbiaceae	Pera	glabrata		"(Schott) Baill."	"Hatschbach, G."					18634		"Hatschbach, G."	1968	02	26			"Southern America"	Brazil	Paraná	Guaratuba	"Rio São João, Porto Miranda"	0	0	-48.5746994018555	-25.8827991485596	41937													MBM007735
"2019-12-06 14:45:18-03"	MBM	MBM	7736	"Pera glabrata"	S	Plantae				Euphorbiaceae	Pera	glabrata		"(Schott) Baill."	"Huft, M.J."					18641		"Hatschbach, G."	1968	02	26			"Southern America"	Brazil	Paraná	Guaratuba	"Rio São João, Porto Miranda"	0	0	-48.5746994018555	-25.8827991485596	41937													MBM007736
"2019-12-06 14:45:18-03"	MBM	MBM	77855	"Pera glabrata"	S	Plantae				Euphorbiaceae	Pera	glabrata		"(Schott) Baill."	"Hatschbach, G."					44916		"Hatschbach, G."	1982	05	15			"Southern America"	Brazil	Paraná	Paranaguá	"Ponto do Poço"	0	0	-48.5092010498047	-25.5200004577637	24916													MBM077855
"2019-12-06 14:45:18-03"	MBM	MBM	84184	"Pera glabrata"	S	Plantae				Euphorbiaceae	Pera	glabrata		"(Schott) Baill."	"Hatschbach, G."					4638		"Kuniyoshi, Y.S.; et al.; et al."	1983	03	02			"Southern America"	Brazil	Paraná	Morretes	"Morretes, arredores"	0	0	-48.834400177002	-25.476900100708	30514													MBM084184
"2019-12-06 14:45:18-03"	MBM	MBM	91681	"Pera glabrata"	S	Plantae				Euphorbiaceae	Pera	glabrata		"(Schott) Baill."	"Carvalho, A.M."					1111		"Carvalho, A.M. de; et al.; et al."	1982	01	07			"Southern America"	Brazil	Bahia	Maraú	"Estrada para o Porto de Campinhos"	0	0	-39.0147018432617	-14.103099822998	47076													MBM091681
"2019-07-11 11:03:22-03"	MBM	MBM	95237	"Pera glabrata"	S	Plantae				Euphorbiaceae	Pera	glabrata		"(Schott) Baill."	"F.A. Silva F."					258		"F.A. Silva F."	1984	12	13			"Southern America"	Brazil	"Santa Catarina"	Florianópolis	"Canto da Cachoeira, Ratones"	0	0	-48.5491981506348	-27.596700668335	27000													MBM095237
"2019-07-11 11:03:22-03"	MBM	MBM	95238	"Pera glabrata"	S	Plantae				Euphorbiaceae	Pera	glabrata		"(Schott) Baill."	"F.A. Silva F."					260		"F.A. Silva F."	1984	12	13			"Southern America"	Brazil	"Santa Catarina"	Florianópolis	"Canto da Cachoeira, Ratones"	0	0	-48.5491981506348	-27.596700668335	27000													MBM095238
"2019-12-06 14:45:18-03"	MBM	MBM	95370	"Pera glabrata"	S	Plantae				Euphorbiaceae	Pera	glabrata		"(Schott) Baill."						1796		"Mattos Silva, L.A.; Santos, T.S. dos; Santos, T.S. dos"	1984	10	25			"Southern America"	Brazil	Bahia	Cairu	"Km 3 rodovia Cairu - Nilo Peçanha"	0	0	-39.0438995361328	-13.4869003295898	24756													MBM095370
"2019-12-06 14:45:18-03"	MBM	MBM	95916	"Pera glabrata"	S	Plantae				Euphorbiaceae	Pera	glabrata		"(Schott) Baill."						38414		"Krapovickas, A.; Cristóbal, C.L.; Cristóbal, C.L."	1983	02	03			"Southern America"	Brazil	"Santa Catarina"	Camboriú	"Peter Palace Hotel, Camboriú"	0	0	-48.6543998718262	-27.0252990722656	19854													MBM095916
"2019-07-11 11:03:22-03"	MBM	MBM	97384	"Pera glabrata"	S	Plantae				Euphorbiaceae	Pera	glabrata		"(Schott) Baill."						s.n.		"Assoc.Coral de Florianópolis"						"Southern America"	Brazil	"Santa Catarina"		"Associação Coral de Florianópolis, Córrego Grande"	0	0																MBM097384
"2019-12-09 17:30:38-03"	UFPR	EFC	4171	"Pera glabrata"	PreservedSpecimen	Plantae				Peraceae	Pera	glabrata		"(Schott) Baill."	"Souza, I."	2018	05	16		5538		"Kuniyoshi, Y.S.; Galvão, F."	1994	06	02				Brasil	Paraná	Jaguariaíva	"P.E. do Cerrado"	-49.6599	-24.1714																EFC004171
"2019-12-09 17:30:38-03"	UFPR	EFC	1086	"Pera glabrata"	PreservedSpecimen	Plantae				Peraceae	Pera	glabrata		"(Schott) Baill."	"Hatschbach, G."					596		"Roderjan, C.V.; Kuniyoshi, Y.S."	1986	12	08				Brasil	Paraná	Paranaguá	"Rio Guaraquaçu"	0	0	-48.5092010498047	-25.5200004577637	24916												"Árvore frequente em restinga do rio Guaraguaçu, 5m s.n.m. Flores masculinas. __COMMOM_NAME__: Tabocuva"	EFC001086
"2019-12-09 17:30:38-03"	UFPR	EFC	11653	"Pera glabrata"	PreservedSpecimen	Plantae				Peraceae	Pera	glabrata		"(Schott) Baill."	"Roderjan, C.V.; Kuniyoshi, Y.S."	2013	05	23		226		"Vieira, R.S.; Kuniyoshi, Y.S.; Roderjan, C.V."	2013	05	23				Brasil	Paraná	Jaguariaíva	"PE do Cerrado"	-49.6599	-24.1714															"arvoreta comum no cerrado. Com frutos verdes."	EFC011653
"2019-12-09 17:30:38-03"	UFPR	EFC	11721	"Pera glabrata"	PreservedSpecimen	Plantae				Peraceae	Pera	glabrata		"(Schott) Baill."	"Völtz, R.R."	2013	07	06		223		"Völtz, R.R."	2013	07	06				Brasil	Paraná	Tibagi	"PE do Guartelá"	-50.2444	-24.5745															"Arvoreta 5m alt. crescendo junto ao córrego, na borda da mata; frutos verdes. __COMMOM_NAME__: Tabacuva; tabocuva; coração de bugre"	EFC011721
"2019-12-09 17:30:38-03"	UFPR	EFC	1259	"Pera glabrata"	PreservedSpecimen	Plantae				Peraceae	Pera	glabrata		"(Schott) Baill."	"Dall Agnol, R.T."	2019	01	31		5169		"Kuniyoshi, Y.S.; Galvão, F."	1987	04	16				Brasil	Paraná	"Piraí do Sul"	"Faz. das Almas"	0	0	-49.948600769043	-24.5261001586914	37171												"Árvore frequente em cerrado e sub-bosque de cerradão, solo arenoso."	EFC001259
"2019-12-09 17:30:38-03"	UFPR	EFC	12989	"Pera glabrata"	PreservedSpecimen	Plantae				Peraceae	Pera	glabrata		"(Schott) Baill."	"Ribeiro, C.L."	2014	07	26		79		"Ribeiro, C.L."	2014	07	22				Brasil	"Santa Catarina"	Palhoça		0	0	-48.6678009033203	-27.645299911499	31105													EFC012989
"2019-12-09 17:30:38-03"	UFPR	EFC	13492	"Pera glabrata"	PreservedSpecimen	Plantae				Peraceae	Pera	glabrata		"(Schott) Baill."	"Rau, T.G."	2014	07	17		1		"Rau, T.G."	2014	07	17				Brasil	Paraná	Paranaguá	"Colônia Pereira"	0	0	-48.5092010498047	-25.5200004577637	24916												"Árvore com 10 m."	EFC013492
"2019-12-09 17:30:38-03"	UFPR	EFC	1354	"Pera glabrata"	PreservedSpecimen	Plantae				Peraceae	Pera	glabrata		"(Schott) Baill."	"Hatschbach, G."	1987	07	08		671		"Roderjan, C.V.; Kuniyoshi, Y.S."	1987	05	23				Brasil	Paraná	Guaraqueçaba	"P.N. do Superagüi"	-48.2268	-25.462															"__COMMOM_NAME__: Coração-de-bugre"	EFC001354
"2019-12-09 17:30:38-03"	UFPR	EFC	15676	"Pera glabrata"	PreservedSpecimen	Plantae				Peraceae	Pera	glabrata		"(Schott) Baill."	"Bonaldi, R.A."	2013				803		"Bonaldi, R.A."	2013	12	24				Brasil	Paraná	Paranaguá	"Floresta do Palmito"	-48.5337	-25.6049					26	26									"Árvore de 10 m, flores amarelas. Floresta Ombrófila Densa das Terras Baixas"	EFC015676
"2019-12-09 17:30:38-03"	UFPR	EFC	1617	"Pera glabrata"	PreservedSpecimen	Plantae				Peraceae	Pera	glabrata		"(Schott) Baill."	"Blum, C.T."	2013	07	08		5289		"Kuniyoshi, Y.S.; Roderjan, C.V."	1988	11	25				Brasil	Paraná	Matinhos	Cabaraquara	-48.5745	-25.8452															"Arvoreta em início de encosta 100m a.n.m. __COMMOM_NAME__: Tabocuvuçú"	EFC001617
"2019-12-09 17:30:38-03"	UFPR	EFC	16663	"Pera glabrata"	PreservedSpecimen	Plantae				Peraceae	Pera	glabrata		"(Schott) Baill."	"Souza, I."	2018	10	01				"Ritter, L.M.O.; Moro, R.S."	2006	07	13				Brasil	Paraná	"Ponta Grossa"	"Buraco do Padre"	0	0	-50.1618995666504	-25.0949993133545	46557												Cerrado	EFC016663
"2019-12-09 17:30:38-03"	UFPR	EFC	17093	"Pera glabrata"	PreservedSpecimen	Plantae				Peraceae	Pera	glabrata		"(Schott) Baill."	"Brotto, M.L."	2014	04	15		1561		"Brotto, M.L. & Silva, J.M."	2014	03	18				Brasil	Paraná	Guaratuba	Carvoeiro	-48.6044	-25.8994					16	16									"Árvore de 4 m; frutos verde-claros"	EFC017093
"2019-12-09 17:30:45-03"	UFPR	EFC	17895	"Pera glabrata"	PreservedSpecimen	Plantae				Peraceae	Pera	glabrata		"(Schott) Baill."	"DALL AGNOL, R. T."	2019	01	04		856		"DALL AGNOL, R. T."	2019	01	04				Brasil	"Santa Catarina"	Bombinhas	"Restinga arbórea alterada de Mariscal."	-48.5022361111111	-27.1826166666667															"Árvore, 4,5 m; botões esverdeados. __COMMOM_NAME__: tabocuva"	EFC017895
"2019-12-09 17:30:38-03"	UFPR	EFC	18657	"Pera glabrata"	PreservedSpecimen	Plantae				Peraceae	Pera	glabrata		"(Schott) Baill."	"Souza, I."	2019	09	24		608		"Souza, I."	2019	09	24				Brasil	"Rio de Janeiro"	"Silva Jardim"	"REBIO Poço das Antas"	-42.259978	-22.553657					35	35									"Arbusto 2,5 m, botões verde-amarelados, área degradada em regeneração."	EFC018657
"2019-12-09 17:30:38-03"	UFPR	EFC	18658	"Pera glabrata"	PreservedSpecimen	Plantae				Peraceae	Pera	glabrata		"(Schott) Baill."	"Souza, I."	2019	09	24		609		"Souza, I."	2019	09	24				Brasil	"Rio de Janeiro"	"Silva Jardim"	"Santa Rita de Cássia"	-42.511658	-22.719747					31	31									"Arvoreta 4,5 m, botões verde-amarronzados."	EFC018658
"2019-12-09 17:30:38-03"	UFPR	EFC	2022	"Pera glabrata"	PreservedSpecimen	Plantae				Peraceae	Pera	glabrata		"(Schott) Baill."	"Hatschbach, G."	1991	01	17		5374		"Kuniyoshi, Y.S.; Ziller, S.R."	1989	10	19				Brasil	Paraná	Paranaguá	"Rod. Alexandra Matinhos"	0	0	-48.5092010498047	-25.5200004577637	24916												"Árvore em caxetal, Organossolo. __COMMOM_NAME__: Coração-de-bugre"	EFC002022
"2019-12-09 17:30:38-03"	UFPR	EFC	4315	"Pera glabrata"	PreservedSpecimen	Plantae				Peraceae	Pera	glabrata		"(Schott) Baill."	"Dall Agnol, R.T."	2019	01	31		1186		"Roderjan, C.V."	1994	10	14				Brasil	Paraná	Paranaguá	"Floresta Estadual do Palmito"	-48.5558	-25.5917					20	20									"Árvore 10m, frequente em floresta de planície. __COMMOM_NAME__: Tabocuva"	EFC004315
"2019-12-09 17:30:38-03"	UFPR	EFC	4443	"Pera glabrata"	PreservedSpecimen	Plantae				Peraceae	Pera	glabrata		"(Schott) Baill."	"Kuniyoshi, Y.S."					844		"Ziller, S.R.; Maschio, W."	1995	07	18				Brasil	Paraná	Paranaguá		0	0	-48.5092010498047	-25.5200004577637	24916												"__COMMOM_NAME__: Tabocuva"	EFC004443
"2019-12-09 17:30:38-03"	UFPR	EFC	5074	"Pera glabrata"	PreservedSpecimen	Plantae				Peraceae	Pera	glabrata		"(Schott) Baill."						393		"Lima, R.X."	1995	11	08				Brasil	Paraná	Guaraqueçaba		0	0	-48.3288993835449	-25.3066997528076	37295												"Árvore com 3m de altura, utilizada na fabricação de remo. Semente utilizada na medicina popular para derrubar berruga. __COMMOM_NAME__: Tabocuva"	EFC005074
"2019-12-09 17:30:38-03"	UFPR	EFC	5698	"Pera glabrata"	PreservedSpecimen	Plantae				Peraceae	Pera	glabrata		"(Schott) Baill."						1350		"Roderjan, C.V.; Gatti, G."	1997	01	17				Brasil	Paraná	Paranaguá	"Floresta Estadual do Palmito"	-48.5558	-25.5917					20	20									"Árvore 7m, com frutos imaturos verdes, interior de capoeira __COMMOM_NAME__: tabocuva"	EFC005698
