datelastmodified	institutioncode	collectioncode	catalognumber	scientificname	basisofrecord	kingdom	phylum	class	ordem	family	genus	species	subspecies	scientificnameauthor	identifiedby	yearidentified	monthidentified	dayidentified	typestatus	collectornumber	fieldnumber	collector	yearcollected	monthcollected	daycollected	julianday	timeofday	continentocean	country	stateprovince	county	locality	longitude	latitude	longitude_mun	latitude_mun	coordinateprecision	boundingbox	minimumelevation	maximumelevation	minimumdepth	maximumdepth	sex	preparationtype	individualcount	previouscatalognumber	relationshiptype	relatedcatalogitem	notes	barcode
"2018-08-17 11:55:21-03"	JBB	HEPH	19475	"Erythroxylum tortuosum"	S	Plantae	Dicotyledon		Malpighiales	Erythroxylaceae	Erythroxylum	tortuosum		Mart.	"Rodrigues Silva, R"	2003				873		"Rodrigues Silva, R; Milhomens, LC"	2003	09	16			"Southern America"	Brasil	"Distrito Federal"	Brasília	"Estação Ecológica do Jardim Botânico de Brasília"	-47.854167	-15.890278					1113	1113									"Arvoreta; flor Branca;; Campo sujo com emergentes; Relevo Plano"	
"2018-08-17 11:55:21-03"	JBB	HEPH	19534	"Erythroxylum tortuosum"	S	Plantae	Dicotyledon		Malpighiales	Erythroxylaceae	Erythroxylum	tortuosum		Mart.	"Milhomens, LC"	2003				203		"Milhomens, LC; Oliveira, MS"	2003	09	18			"Southern America"	Brasil	"Distrito Federal"	Brasília	"Estação Ecológica do Jardim Botânico de Brasília Cristo Redentor"	-47.897778	-15.926389															"Arvoreta; Corola creme, estames esverdeados;; Campo limpo; Solo latossolo amarelo, cristal de quartz; Relevo Inclinado"	
"2018-08-17 11:55:21-03"	JBB	HEPH	19633	"Erythroxylum tortuosum"	S	Plantae	Dicotyledon		Malpighiales	Erythroxylaceae	Erythroxylum	tortuosum		Mart.	"Milhomens, LC"	2003				269		"Milhomens, LC; Oliveira, MS"	2003	10	02			"Southern America"	Brasil	"Distrito Federal"	Brasília	"Estação Ecológica do Jardim Botânico de Brasília estrada para o Poção"	0	0	-47.9296989440918	-15.7797002792358	70570												"Árvore; frutos verdes;; Cerrado s.s."	
"2019-01-21 14:35:19-02"	JBB	HEPH	2847	"Erythroxylum tortuosum"	S	Plantae	Dicotyledon		Malpighiales	Erythroxylaceae	Erythroxylum	tortuosum		Mart.	"Maury, CM"	2001				269		"Maury, CM"	1982	10	08			"Southern America"	Brasil	"Distrito Federal"	Planaltina	"Estação Ecológica de Águas Emendadas; próximo ao Córrego Tabatinga."	-47.5625	-15.4375					100	100									"Arvoreta; Frutos verdes;; Cerrado"	
"2018-08-17 11:55:21-03"	JBB	HEPH	29500	"Erythroxylum tortuosum"	S	Plantae	Dicotyledon		Malpighiales	Erythroxylaceae	Erythroxylum	tortuosum		Mart.	"Oliveira, MS"	2013	09	26		885		"Paiva, VF; Oliveira, MS; Soares, ACA; Jesus, FPR de"	2013	09	26			"Southern America"	Brasil	"Distrito Federal"	Brasília	"Granja do Ipê"	0	0	-47.9296989440918	-15.7797002792358	70570												"Árvoreta, 1 m de altura, flor branca; Campo Rupestre"	
"2018-08-17 11:55:21-03"	JBB	HEPH	6491	"Erythroxylum tortuosum"	S	Plantae	Dicotyledon		Malpighiales	Erythroxylaceae	Erythroxylum	tortuosum		Mart.	"Salles, AEH"	1989				1158		"Salles, AEH"	1989	09	03			"Southern America"	Brasil	"Minas Gerais"	Paracatu	"80km de Paracatu - MG, Reserva da Campo"	0	0	-46.874698638916	-17.2222003936768	72344												"Arvoreta; Frutos jovens;"	
"2018-08-17 11:55:21-03"	JBB	HEPH	6514	"Erythroxylum tortuosum"	S	Plantae	Dicotyledon		Malpighiales	Erythroxylaceae	Erythroxylum	tortuosum		Mart.	"Salles, AEH"	1989				1183		"Salles, AEH"	1989	09	05			"Southern America"	Brasil	"Minas Gerais"	Paracatu	"80km de Paracatu -MG, Reserva da Campo"	0	0	-46.874698638916	-17.2222003936768	72344												"Arvoreta; botões florais verdes. flores cremes;; Reserva numero 01;"	
"2018-08-17 11:55:21-03"	JBB	HEPH	7158	"Erythroxylum tortuosum"	S	Plantae	Dicotyledon		Malpighiales	Erythroxylaceae	Erythroxylum	tortuosum		Mart.	"Salles, AEH"	2001				1712		"Salles, AEH"	1990	09	18			"Southern America"	Brasil	"Distrito Federal"	Brasília	"Vertente do Rio Verde"	0	0	-47.9296989440918	-15.7797002792358	70570												"Arbusto; flores cremes;; Cerrado"	
"2018-08-17 11:55:21-03"	JBB	HEPH	7350	"Erythroxylum tortuosum"	S	Plantae	Dicotyledon		Malpighiales	Erythroxylaceae	Erythroxylum	tortuosum		Mart.	"Walter, BMT"	1989				1291		"Mendonça, RC; et al."	1989	03	05			"Southern America"	Brasil	"Minas Gerais"	Paracatu	"Fazenda Acangau"	-47.1	-17.2															"Arvoreta; flores cremes, botao floral esverdeado;; Cerrado; Latossolo vermelho;"	
"2019-12-15 13:41:35-03"	UNESP-RC	HRCB	10884	"Erythroxylum tortuosum"	S	Plantae				Erythroxylaceae	Erythroxylum	tortuosum		Mart.						27		"Rocha, G.I."	1988	05	18				Brasil	"Distrito Federal"	Brasília	"Reserva Ecológica do IBGE"	-47.877222	-15.963056															"Arbusto de 1,2m de altura, flores brancas perfumadas"	
"2019-12-15 13:41:35-03"	UNESP-RC	HRCB	10885	"Erythroxylum tortuosum"	S	Plantae				Erythroxylaceae	Erythroxylum	tortuosum		Mart.	"Amaral Jr., A. & Mendonça, J.O."	1996	11	19		53		"Azevedo, M.L.M."	1988	05	11				Brasil	"Distrito Federal"	Brasília	"Reserva Ecológica do IBGE"	-47.875	-15.945833															"Arbusto com flores e anteras brancas, botão floral esverdeado, frutos amarelos. Latossolo vermelho"	
"2019-12-15 13:41:35-03"	UNESP-RC	HRCB	27590	"Erythroxylum tortuosum"	S	Plantae				Erythroxylaceae	Erythroxylum	tortuosum		Mart.	"Grejamin, M.B."	2005	09			1500		"Marcondes Ferreira, W."	1997	11	05				Brasil	"São Paulo"	Estreito	"Perto da Faz. 3 irmãos"	0	0															"Arbusto ca. 1,5 m, com flores creme"	
"2019-12-15 13:41:35-03"	UNESP-RC	HRCB	29690	"Erythroxylum tortuosum"	S	Plantae				Erythroxylaceae	Erythroxylum	tortuosum		Mart.	"Amaral Jr., A. & Mendonça, J.O."	1998	06	16		476		"Pinheiro, M.H.O."	1997	09	25				Brasil	"São Paulo"	Bauru	"Jardim Botânico Municipal"	0	0	-49.060001373291	-22.3099994659424	29186												"Arbusto de 2m alt.; flores branco-amareladas"	
"2019-12-15 13:41:35-03"	UNESP-RC	HRCB	36718	"Erythroxylum tortuosum"	S	Plantae				Erythroxylaceae	Erythroxylum	tortuosum		Mart.	"Campos, C.J."	2002	01	22		21		"Bieras, A.C."	2002	01	22				Brasil	"São Paulo"	Botucatu		0	0	-48.439998626709	-22.8799991607666	40412												Árvore	
"2019-07-16 10:36:02-03"	UFSJ	HUFSJ	10096	"Erythroxylum tortuosum"	S	Plantae				Erythroxylaceae	Erythroxylum	tortuosum		Mart.	"Costa, MTR"	2018	10			s.n.		"Costa, MTR; Silva, DR"	2017	04	14				Brasil	"Minas Gerais"	"São João del-Rei"	"Campo rupestre, Serra do Lenheiro."	-44.466256	-21.221833					98	98									"Arbusto 1,2 m de altura, frutos vermelhos."	HUFSJ010096
"2019-07-16 10:36:02-03"	UFSJ	HUFSJ	10095	"Erythroxylum tortuosum"	S	Plantae				Erythroxylaceae	Erythroxylum	tortuosum		Mart.	"Costa, MTR"	2018	10			s.n.		"Costa, MTR; et al."	2017	10	28				Brasil	"Minas Gerais"	"São João del-Rei"	"Serra do Lenheiro, campo rupestre, acesso por trilha em frente à base do Exército."	-44.503994	-21.220764					116	116									"Arbusto 0,6 m de altura, flores brancas."	HUFSJ010095
"2019-12-09 10:45:54-03"	UFSJ	HUFSJ	1354	"Erythroxylum tortuosum"	S	Plantae				Erythroxylaceae	Erythroxylum	tortuosum		Mart.	"Sobral, M"	2010				13384		"Sobral, M; Barbosa, AM; Guimarães, R; Teixeira, LR"	2010	09	17				Brasil	"Minas Gerais"	Tiradentes	"Trilha do Mangue, Serra de São José"	0	0	-44.1781005859375	-21.1103000640869	10355												"Subarbusto 0,4 m, em campo arbustivo; flores brancas."	HUFSJ001354
"2019-02-27 14:02:03-03"	UFSJ	HUFSJ	224	"Erythroxylum tortuosum"	S	Plantae				Erythroxylaceae	Erythroxylum	tortuosum		Mart.						s.n.		"Quinelato, M"							Brasil	"Minas Gerais"	"Santa Cruz de Minas"	"Serra São José"	0	0	-44.2233009338379	-21.1196994781494	2410												"Planta de aproximadamente 2m, caule retorcido, súber espesso, flores brancas. Encontrada em campos sujos na região mediana da serra."	HUFSJ000224
"2019-12-09 10:45:54-03"	UFSJ	HUFSJ	2583	"Erythroxylum tortuosum"	S	Plantae				Erythroxylaceae	Erythroxylum	tortuosum		Mart.	"Sobral, M"	2011				14207		"Sobral, M; Gonçalves, J; Guimarães, R; Teixeira, LR"	2011	09	17				Brasil	"Minas Gerais"	Prados	"Estrada entre BR-383 e Prados"	-44.152444	-21.038917															"Arbusto 1 m, em campo rupestre; folhas novas; flores brancas."	HUFSJ002583
"2019-02-27 14:02:03-03"	UFSJ	HUFSJ	4278	"Erythroxylum tortuosum"	S	Plantae				Erythroxylaceae	Erythroxylum	tortuosum		Mart.	"Sobral, M"	2012				15120		"Sobral, M"	2012	11	19				Brasil	"Minas Gerais"	Nazareno	"Mata de galeria junto à estrada. BR-265"	-44.527083	-21.253694					982	982									"Arbusto 1,5 m, em campo; frutos imaturos."	HUFSJ004278
"2020-01-07 10:56:37-03"	UFSCar	SPSC	6719	"Erythroxylum tortuosum"	PreservedSpecimen	Plantae				Erythroxylaceae	Erythroxylum	tortuosum		Mart.	"M.A. Batalha"							"M.A. Batalha"	2004	09	28				Brasil	"São Paulo"	"São Carlos"	"UFSCar. Trilha da natureza"	0	0	-47.8899993896484	-22.0100002288818	45913												"Flor branca/ creme;"	
"2020-01-07 10:56:37-03"	UFSCar	SPSC	7841	"Erythroxylum tortuosum"	PreservedSpecimen	Plantae				Erythroxylaceae	Erythroxylum	tortuosum		Mart.								Denny	1994						Brasil	"São Paulo"	"São Carlos"	"Fazenda Canchim."	0	0	-47.8899993896484	-22.0100002288818	45913												"Flor branca;"	
"2020-01-07 10:56:37-03"	UFSCar	SPSC	7842	"Erythroxylum tortuosum"	PreservedSpecimen	Plantae				Erythroxylaceae	Erythroxylum	tortuosum		Mart.								Denny	1994						Brasil	"São Paulo"	"São Carlos"	"Fazenda Canchim."	0	0	-47.8899993896484	-22.0100002288818	45913												"Fruto seco;"	
"2020-01-07 10:56:37-03"	UFSCar	SPSC	936	"Erythroxylum tortuosum"	PreservedSpecimen	Plantae				Erythroxylaceae	Erythroxylum	tortuosum		Mart.								"J.J. Soares"	1980	12	18				Brasil	"São Paulo"	"São Carlos"	"Fazenda Canchim."	0	0	-47.8899993896484	-22.0100002288818	45913												Cerradão	
"2020-01-07 10:56:37-03"	UFSCar	SPSC	938	"Erythroxylum tortuosum"	PreservedSpecimen	Plantae				Erythroxylaceae	Erythroxylum	tortuosum		Mart.	"D. Santos Jr."							"D. Santos Jr."	1994	02	02				Brasil	"São Paulo"	Itirapina		0	0	-47.8199996948242	-22.25	22843												"Flor branca/ creme;"	
"2019-12-19 16:36:46-03"	UNESP-IBB	BOTUW	1681	"Erythroxylum tortuosum"	PreservedSpecimen	Plantae				Erythroxylaceae	Erythroxylum	tortuosum		"St. Hill."									2003	10	18				Brasil	"São Paulo"	Pratânia	"Fazenda Palmeira da Serra, Pratânia"	-48.743278	-22.813944															"Raiz indivíduo 1 coletada a 30 cm de profundidade."	BOTUW001681
"2019-12-19 16:36:46-03"	UNESP-IBB	BOTUW	1682	"Erythroxylum tortuosum"	PreservedSpecimen	Plantae				Erythroxylaceae	Erythroxylum	tortuosum		"St. Hill."									2003	10	18				Brasil	"São Paulo"	Pratânia	"Fazenda Palmeira da Serra, Pratânia"	-48.743278	-22.813944															"Raiz, indivíduo 1 coletada a 60 cm de profundidade."	BOTUW001682
"2019-12-19 16:36:46-03"	UNESP-IBB	BOTUW	1683	"Erythroxylum tortuosum"	PreservedSpecimen	Plantae				Erythroxylaceae	Erythroxylum	tortuosum		"St. Hill."									2003	10	18				Brasil	"São Paulo"	Pratânia	"Fazenda Palmeira da Serra, Pratânia"	-48.743278	-22.813944															"Raiz, indivíduo 2 coletada a 60 cm de profundidade."	BOTUW001683
"2019-12-19 16:36:46-03"	UNESP-IBB	BOTUW	1402	"Erythroxylum tortuosum"	PreservedSpecimen	Plantae				Erythroxylaceae	Erythroxylum	tortuosum		Mart.								Clemente	2003	04	16				Brasil	"São Paulo"	Pratânia	"Fazenda Palmeira da Serra."	-48.733333	-22.8																BOTUW001402
"2019-12-19 16:36:46-03"	UNESP-IBB	BOTUW	1680	"Erythroxylum tortuosum"	PreservedSpecimen	Plantae				Erythroxylaceae	Erythroxylum	tortuosum		"St. Hill."									2003	10	18				Brasil	"São Paulo"	Pratânia	"Fazenda Palmeira da Serra, Pratânia"	-48.743278	-22.813944															"Caule do arbusto, 2 m de altura, caule cilindrico, suberoso, flores brancas."	BOTUW001680
"2019-12-19 16:36:46-03"	UNESP-IBB	BOTUW	2042	"Erythroxylum tortuosum"	PreservedSpecimen	Plantae				Erythroxylaceae	Erythroxylum	tortuosum		Mart.	"Campos, J.C"							"Sonsin, J.O & Campos J.C"	2008	09	10				Brasil	S.Paulo	Pratânia	"Fazenda Palmeira da Serra"	-48.523917	-23.04875															"Cerrado, altura da arvore 1,8 m, Circunferência altura do peito 16 cm. (2)"	BOTUW002042
"2019-12-16 18:01:30-03"	NYBG	NYBG	00997330	"Erythroxylum tortuosum"	PreservedSpecimen	Plantae	Magnoliophyta		Malpighiales	Erythroxylaceae	Erythroxylum	tortuosum		Mart.	"J. L. da Costa Lima"	2018	02	12		412		FEEP	1992	11	20			"South America"	Brazil	"Minas Gerais"	Uberlândia	"Estação Ecológica do Panga."	-48.2769	-18.9186										sheet					"<a href=\"http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1155136\" target=\"other\" class=\"eLink\"> <mi>dwc_moreinfo</mi></a>"	NY00997330
"2019-12-16 18:01:30-03"	NYBG	NYBG	00997399	"Erythroxylum tortuosum"	PreservedSpecimen	Plantae	Magnoliophyta		Malpighiales	Erythroxylaceae	Erythroxylum	tortuosum		Mart.						5585		"H. S. Irwin"	1964	08	26			"South America"	Brazil	"Distrito Federal"	Brasília	"20 km. S. of Brasília on road to Belo Horizonte."	-47.98	-16.03					700	1000				sheet					"<a href=\"http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1177958\" target=\"other\" class=\"eLink\"> <mi>dwc_moreinfo</mi></a>"	NY00997399
"2019-12-16 18:01:30-03"	NYBG	NYBG	00997400	"Erythroxylum tortuosum"	PreservedSpecimen	Plantae	Magnoliophyta		Malpighiales	Erythroxylaceae	Erythroxylum	tortuosum		Mart.	"T. C. Plowman"	1978				5545		"H. S. Irwin"	1964	08	24			"South America"	Brazil	"Minas Gerais"		"Between Cabeceiras, MG & MG-Goiás border."	-46.4302778	-15.6171										sheet					"<a href=\"http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1177963\" target=\"other\" class=\"eLink\"> <mi>dwc_moreinfo</mi></a>"	NY00997400
"2019-12-16 18:01:30-03"	NYBG	NYBG	00997401	"Erythroxylum tortuosum"	PreservedSpecimen	Plantae	Magnoliophyta		Malpighiales	Erythroxylaceae	Erythroxylum	tortuosum		Mart.						5587		"H. S. Irwin"	1964	08	26			"South America"	Brazil	"Distrito Federal"	Brasília	"20 km. S. of Brasília on road to Belo Horizonte."	-47.98	-16.03					700	1000				sheet					"<a href=\"http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1177975\" target=\"other\" class=\"eLink\"> <mi>dwc_moreinfo</mi></a>"	NY00997401
"2019-12-16 18:01:30-03"	NYBG	NYBG	00997402	"Erythroxylum tortuosum"	PreservedSpecimen	Plantae	Magnoliophyta		Malpighiales	Erythroxylaceae	Erythroxylum	tortuosum		Mart.	"T. C. Plowman"	1977				7063		"H. S. Irwin"	1964	10	19			"South America"	Brazil	Goiás	Caiapônia	"Ca. 35 km. E. of Caiapônia on road to Jataí. Serra do Caiapó."	-51.82	-17.22					800	1000				sheet					"<a href=\"http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1177978\" target=\"other\" class=\"eLink\"> <mi>dwc_moreinfo</mi></a>"	NY00997402
"2019-12-16 18:01:30-03"	NYBG	NYBG	00997403	"Erythroxylum tortuosum"	PreservedSpecimen	Plantae	Magnoliophyta		Malpighiales	Erythroxylaceae	Erythroxylum	tortuosum		Mart.	"T. C. Plowman"	1977				6273		"W. R. Anderson"	1973	03	04			"South America"	Brazil	Goiás	"Alto Paraíso de Goiás"	"Chapada dos Veadeiros, ca. 7 km by road N of Alto Paraíso"	-47.56254	-14.07196					1500	1500				sheet					"<a href=\"http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1177981\" target=\"other\" class=\"eLink\"> <mi>dwc_moreinfo</mi></a>"	NY00997403
"2019-12-16 18:01:30-03"	NYBG	NYBG	00997404	"Erythroxylum tortuosum"	PreservedSpecimen	Plantae	Magnoliophyta		Malpighiales	Erythroxylaceae	Erythroxylum	tortuosum		Mart.	"T. C. Plowman"	1977				7897		"W. R. Anderson"	1973	03	24			"South America"	Brazil	Goiás	"São João d'Aliança"	"1 km E of São João da Aliança. Serra Geral do Paraná."	-47.52	-14.7					1100	1100				sheet					"<a href=\"http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1177987\" target=\"other\" class=\"eLink\"> <mi>dwc_moreinfo</mi></a>"	NY00997404
"2019-12-16 18:01:30-03"	NYBG	NYBG	00997405	"Erythroxylum tortuosum"	PreservedSpecimen	Plantae	Magnoliophyta		Malpighiales	Erythroxylaceae	Erythroxylum	tortuosum		Mart.	"T. C. Plowman"	1987				3305		"D. Philcox"	1967	11	30			"South America"	Brazil	"Mato Grosso"		"Km 251, Xavantina - Cachimbo road."	-51.77	-12.82										sheet					"<a href=\"http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1177991\" target=\"other\" class=\"eLink\"> <mi>dwc_moreinfo</mi></a>"	NY00997405
"2019-12-16 18:01:30-03"	NYBG	NYBG	00997406	"Erythroxylum tortuosum"	PreservedSpecimen	Plantae	Magnoliophyta		Malpighiales	Erythroxylaceae	Erythroxylum	tortuosum		Mart.	"T. C. Plowman"	1983	03	20		4393		"E. P. Heringer"	1980	04	15			"South America"	Brazil	"Distrito Federal"	Brasília	"Bacia do Rio São Bartolomeu."	-47.9294	-15.7797										sheet					"<a href=\"http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1178002\" target=\"other\" class=\"eLink\"> <mi>dwc_moreinfo</mi></a>"	NY00997406
"2019-12-16 18:01:30-03"	NYBG	NYBG	00997407	"Erythroxylum tortuosum"	PreservedSpecimen	Plantae	Magnoliophyta		Malpighiales	Erythroxylaceae	Erythroxylum	tortuosum		Mart.	"T. C. Plowman"	1982				118		"L. Duarte"	1962	09	07			"South America"	Brazil	"Distrito Federal"	Brasília	Fercal.	-47.9294	-15.7797										sheet					"<a href=\"http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1178006\" target=\"other\" class=\"eLink\"> <mi>dwc_moreinfo</mi></a>"	NY00997407
"2019-12-16 18:01:30-03"	NYBG	NYBG	00997408	"Erythroxylum tortuosum"	PreservedSpecimen	Plantae	Magnoliophyta		Malpighiales	Erythroxylaceae	Erythroxylum	tortuosum		Mart.	"T. C. Plowman"	1980	05			2841		"P. E. Gibbs"	1976	09	09			"South America"	Brazil	Goiás	"Caldas Novas"	"a 25 km da cidade, rumo a Catalão em campo rupestre."	-48.6247	-17.7419										sheet					"<a href=\"http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1178008\" target=\"other\" class=\"eLink\"> <mi>dwc_moreinfo</mi></a>"	NY00997408
"2019-12-16 18:01:30-03"	NYBG	NYBG	00997410	"Erythroxylum tortuosum"	PreservedSpecimen	Plantae	Magnoliophyta		Malpighiales	Erythroxylaceae	Erythroxylum	tortuosum		Mart.						R.2423		"J. A. Ratter"	1972	09	19			"South America"	Brazil	Goiás	"Padre Bernardo"	"Region of Fazenda Lagoa Santa, Nr Padre Bernardo. About 140 km N of Brasília."	-48.58	-15.5										sheet					"<a href=\"http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1178015\" target=\"other\" class=\"eLink\"> <mi>dwc_moreinfo</mi></a>"	NY00997410
"2019-12-16 18:01:30-03"	NYBG	NYBG	00997411	"Erythroxylum tortuosum"	PreservedSpecimen	Plantae	Magnoliophyta		Malpighiales	Erythroxylaceae	Erythroxylum	tortuosum		Mart.						255		FEEP	1992	08	28			"South America"	Brazil	"Minas Gerais"	Uberlândia	"Estação Ecológica do Panga."	-48.2769	-18.9186										sheet					"<a href=\"http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1178020\" target=\"other\" class=\"eLink\"> <mi>dwc_moreinfo</mi></a>"	NY00997411
"2019-12-16 18:01:30-03"	NYBG	NYBG	00997412	"Erythroxylum tortuosum"	PreservedSpecimen	Plantae	Magnoliophyta		Malpighiales	Erythroxylaceae	Erythroxylum	tortuosum		Mart.	"T. C. Plowman"	1981				56318		"B. Maguire"	1963	08	25			"South America"	Brazil	"Mato Grosso"		"15-120 km beyond Alto Araguaia, road to Cuiaba. Brasilia-Acre Highway."	0	0										sheet					"<a href=\"http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1178024\" target=\"other\" class=\"eLink\"> <mi>dwc_moreinfo</mi></a>"	NY00997412
"2019-12-16 18:01:30-03"	NYBG	NYBG	00997413	"Erythroxylum tortuosum"	PreservedSpecimen	Plantae	Magnoliophyta		Malpighiales	Erythroxylaceae	Erythroxylum	tortuosum		Mart.	"D. C. Daly"	1980				1244		"M. Macedo"	1978	08	30			"South America"	Brazil	"Mato Grosso"	Poconé	"Km 8. Estrada de Porto Cercado."	-56.6228	-16.2569										sheet					"<a href=\"http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1178026\" target=\"other\" class=\"eLink\"> <mi>dwc_moreinfo</mi></a>"	NY00997413
"2019-12-16 18:01:30-03"	NYBG	NYBG	01112703	"Erythroxylum tortuosum"	PreservedSpecimen	Plantae	Magnoliophyta		Malpighiales	Erythroxylaceae	Erythroxylum	tortuosum		Mart.	"J. R. Pirani"					5282		"J. R. Pirani"	2004	01	26			"South America"	Brazil	"Minas Gerais"	"Joaquim Felício"	"Serra do Cabral. Estrada para Várzea da Palma, 3.4 km da ponte sobre o Córrego da Onça."	-44.1864	-17.7267					978	978				sheet					"<a href=\"http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1260876\" target=\"other\" class=\"eLink\"> <mi>dwc_moreinfo</mi></a>"	NY01112703
"2019-12-16 18:01:30-03"	NYBG	NYBG	1182895	"Erythroxylum tortuosum"	PreservedSpecimen	Plantae	Magnoliophyta		Malpighiales	Erythroxylaceae	Erythroxylum	tortuosum		Mart.	"J. L. da Costa Lima"	2018	02	12		9136		"P. G. Delprete"	2004	11	06			"South America"	Brazil	Goiás	Pirenópolis	"Serra dos Pireneus. Sítio Vereda do Cristal. Área de cerrado perto do Chalé de propriedade de Fernando Madueño."	-48.8892	-15.8247					1020	1020				sheet					"<a href=\"http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1411150\" target=\"other\" class=\"eLink\"> <mi>dwc_moreinfo</mi></a>"	NY01182895
"2019-12-16 18:01:30-03"	NYBG	NYBG	393391	"Erythroxylum tortuosum"	PreservedSpecimen	Plantae	Magnoliophyta		Malpighiales	Erythroxylaceae	Erythroxylum	tortuosum		Mart.	"T. C. Plowman"	1977				18845		"G. T. Prance"	1973	10	12			"South America"	Brazil	"Mato Grosso"		"Chapada dos Guimaraes, just above Cachoeira Furada, Reserve Buriti"	-55.8147419	-15.45169					720	720				sheet					"<a href=\"http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=354219\" target=\"other\" class=\"eLink\"> <mi>dwc_moreinfo</mi></a>"	NY00393391
"2019-12-16 18:01:30-03"	NYBG	NYBG	393392	"Erythroxylum tortuosum"	PreservedSpecimen	Plantae	Magnoliophyta		Malpighiales	Erythroxylaceae	Erythroxylum	tortuosum		Mart.						5545		"H. S. Irwin"	1964	08	24			"South America"	Brazil	"Minas Gerais"		"Ad Duro Branco, in paludosis [=In paludosis ad Ouro Branco, Minas Gerais]"	0	0										sheet					"<a href=\"http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=354225\" target=\"other\" class=\"eLink\"> <mi>dwc_moreinfo</mi></a>"	NY00393392
"2019-12-16 18:01:30-03"	NYBG	NYBG	393393	"Erythroxylum tortuosum"	PreservedSpecimen	Plantae	Magnoliophyta		Malpighiales	Erythroxylaceae	Erythroxylum	tortuosum		Mart.	"T. C. Plowman"	1982				1541		"G. Eiten"	1959	12	04			"South America"	Brazil	"São Paulo"	Moji-Guaçu	"Município de Moji-Guaçu: \"Campos das Sete Lagoas\". Fazenda Campininha, just north of Rio Moji-Guaçu. ¸ 3 km N of PADUA SALES. (about 27 km. NW of city of MOJI-MIRIM)"	-47.142	-22.242					575	650				sheet					"<a href=\"http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=354220\" target=\"other\" class=\"eLink\"> <mi>dwc_moreinfo</mi></a>"	NY00393393
"2019-12-16 18:01:30-03"	NYBG	NYBG	393394	"Erythroxylum tortuosum"	PreservedSpecimen	Plantae	Magnoliophyta		Malpighiales	Erythroxylaceae	Erythroxylum	tortuosum		Mart.	"A. Amaral"	1973				2100		"I. Silberbauer-Gottsberger"	1972	10	19			"South America"	Brazil	"São Paulo"	Botucatu	"18 km north of BOTUCATU, (14 km east of SAO MANUEL). Along the Sao Manuel-Piracicaba highway. Near ex-RR station, 13 de Maio"	-48.42	-22.75					550	550				sheet					"<a href=\"http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=354223\" target=\"other\" class=\"eLink\"> <mi>dwc_moreinfo</mi></a>"	NY00393394
"2019-12-16 18:01:30-03"	NYBG	NYBG	393396	"Erythroxylum tortuosum"	PreservedSpecimen	Plantae	Magnoliophyta		Malpighiales	Erythroxylaceae	Erythroxylum	tortuosum		Mart.	"T. C. Plowman"	1983	11	07		1913		"L. Riedel"						"South America"	Brazil			Brasilia	0	0										sheet					"<a href=\"http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=354221\" target=\"other\" class=\"eLink\"> <mi>dwc_moreinfo</mi></a>"	NY00393396
"2019-12-16 18:01:30-03"	NYBG	NYBG	393397	"Erythroxylum tortuosum"	PreservedSpecimen	Plantae	Magnoliophyta		Malpighiales	Erythroxylaceae	Erythroxylum	tortuosum		Mart.	"T. C. Plowman"	1986				1860		"W. Hoehne"	1945	09	28			"South America"	Brazil	"São Paulo"	Caieiras	Caieiros	-46.74	-23.3603										sheet					"<a href=\"http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=354222\" target=\"other\" class=\"eLink\"> <mi>dwc_moreinfo</mi></a>"	NY00393397
"2019-12-16 18:01:30-03"	NYBG	NYBG	393398	"Erythroxylum tortuosum"	PreservedSpecimen	Plantae	Magnoliophyta		Malpighiales	Erythroxylaceae	Erythroxylum	tortuosum		Mart.						1054		"A. Amaral"	1972	09	02			"South America"	Brazil	"São Paulo"	Botucatu	"Campo cerrado entre Botucatu e o aeroporto municipal"	-48.4397	-22.88										sheet					"<a href=\"http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=354226\" target=\"other\" class=\"eLink\"> <mi>dwc_moreinfo</mi></a>"	NY00393398
